symbol,state,horizon,definition,n_total,nS,rateS,p0,pS,p_control,n_controls,uplift,uplift_matched,delta,CI_low,CI_high,p_perm,nS_train,pS_train,train_uplift,nS_test,pS_test,p0_test,test_uplift,delta_test,p_control_test,n_controls_test,uplift_matched_test,weeks_positive,weeks_total,n_syms_contributing,q_fdr,flag_PASS,weekly_stable
HANAUSDT,S03_oi_surge,24h,A_k4.0,16704,520,0.031130,0.003412,0.000000,0.004955,4440.000000,0.000000,0.000000,-0.003412,0.000000,0.007334,1.000000,309.000000,0.000000,0.000000,198,0.000000,0.000000,0.000000,0.000000,0.000000,1980.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HANAUSDT,S03_oi_surge,24h,B,16704,520,0.031130,0.384279,0.476923,0.435811,4440.000000,1.241085,1.094335,0.092644,0.434320,0.519865,0.000500,309.000000,0.495146,1.192989,198,0.414141,0.323184,1.281443,0.090958,0.380303,1980.000000,1.088977,6.000000,9.000000,,0.010351,0,1
HANAUSDT,S03_oi_surge,24h,B_adp,16704,520,0.031130,0.054717,0.138462,0.059910,4440.000000,2.530483,2.311163,0.083744,0.111417,0.170809,0.165417,309.000000,0.233010,2.205043,198,0.000000,0.000134,0.000000,-0.000134,0.000505,1980.000000,0.000000,2.000000,9.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,12h,A_k3.0,16848,13,0.000772,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,12h,A_k4.0,16848,13,0.000772,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,12h,B,16848,13,0.000772,0.469551,0.615385,0.500000,100.000000,1.310580,1.230769,0.145833,0.355225,0.822906,0.068966,8.000000,0.375000,0.760563,5,1.000000,0.429245,2.329670,0.570755,0.580000,50.000000,1.724138,2.000000,3.000000,,0.569261,0,0
HANAUSDT,S04_fund_hi_oi_hi,12h,B_adp,16848,13,0.000772,0.047958,0.000000,0.100000,100.000000,0.000000,0.000000,-0.047958,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.003014,0.000000,-0.003014,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,24h,A_k3.0,16704,13,0.000778,0.006944,0.000000,0.000000,100.000000,0.000000,0.000000,-0.006944,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,24h,A_k4.0,16704,13,0.000778,0.003412,0.000000,0.000000,100.000000,0.000000,0.000000,-0.003412,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,24h,B,16704,13,0.000778,0.384279,0.076923,0.490000,100.000000,0.200175,0.156986,-0.307356,0.013710,0.333145,0.976512,8.000000,0.000000,0.000000,5,0.200000,0.323184,0.618843,-0.123184,0.200000,50.000000,1.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S04_fund_hi_oi_hi,24h,B_adp,16704,13,0.000778,0.054717,0.000000,0.020000,100.000000,0.000000,0.000000,-0.054717,0.000000,0.228102,1.000000,8.000000,0.000000,0.000000,5,0.000000,0.000134,0.000000,-0.000134,0.000000,50.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,12h,A_k3.0,16848,376,0.022317,0.000000,0.000000,0.000000,3760.000000,0.000000,0.000000,0.000000,0.000000,0.010114,1.000000,96.000000,0.000000,0.000000,280,0.000000,0.000000,0.000000,0.000000,0.000000,2800.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,12h,A_k4.0,16848,376,0.022317,0.000000,0.000000,0.000000,3760.000000,0.000000,0.000000,0.000000,0.000000,0.010114,1.000000,96.000000,0.000000,0.000000,280,0.000000,0.000000,0.000000,0.000000,0.000000,2800.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,12h,B,16848,376,0.022317,0.469551,0.252660,0.427128,3760.000000,0.538087,0.591532,-0.216892,0.211390,0.298933,0.909545,96.000000,0.833333,1.690141,280,0.053571,0.429245,0.124804,-0.375674,0.424286,2800.000000,0.126263,1.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,12h,B_adp,16848,376,0.022317,0.047958,0.109043,0.034840,3760.000000,2.273699,3.129771,0.061084,0.081402,0.144591,0.009495,96.000000,0.427083,4.804688,280,0.000000,0.003014,0.000000,-0.003014,0.001429,2800.000000,0.000000,1.000000,3.000000,,0.116145,0,0
HANAUSDT,S06_compress_vol,24h,A_k3.0,16704,360,0.021552,0.006944,0.000000,0.001667,3600.000000,0.000000,0.000000,-0.006944,0.000000,0.010558,1.000000,96.000000,0.000000,0.000000,264,0.000000,0.000000,0.000000,0.000000,0.000000,2640.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,24h,A_k4.0,16704,360,0.021552,0.003412,0.000000,0.000833,3600.000000,0.000000,0.000000,-0.003412,0.000000,0.010558,1.000000,96.000000,0.000000,0.000000,264,0.000000,0.000000,0.000000,0.000000,0.000000,2640.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S06_compress_vol,24h,B,16704,360,0.021552,0.384279,0.277778,0.341667,3600.000000,0.722854,0.813008,-0.106501,0.234040,0.326208,0.011494,96.000000,0.645833,1.556051,264,0.143939,0.323184,0.445379,-0.179244,0.278788,2640.000000,0.516304,1.000000,3.000000,,0.137119,0,0
HANAUSDT,S06_compress_vol,24h,B_adp,16704,360,0.021552,0.054717,0.088889,0.045278,3600.000000,1.624508,1.963190,0.034171,0.063667,0.122792,0.830585,96.000000,0.333333,3.154436,264,0.000000,0.000134,0.000000,-0.000134,0.000000,2640.000000,0.000000,1.000000,3.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,12h,A_k3.0,16848,73,0.004333,0.000000,0.000000,0.000000,730.000000,0.000000,0.000000,0.000000,0.000000,0.049994,1.000000,24.000000,0.000000,0.000000,49,0.000000,0.000000,0.000000,0.000000,0.000000,490.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,12h,A_k4.0,16848,73,0.004333,0.000000,0.000000,0.000000,730.000000,0.000000,0.000000,0.000000,0.000000,0.049994,1.000000,24.000000,0.000000,0.000000,49,0.000000,0.000000,0.000000,0.000000,0.000000,490.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,12h,B,16848,73,0.004333,0.469551,0.438356,0.354795,730.000000,0.933564,1.235521,-0.031195,0.330452,0.552424,0.023488,24.000000,0.166667,0.338028,49,0.571429,0.429245,1.331240,0.142183,0.436735,490.000000,1.308411,2.000000,4.000000,,0.247801,0,0
HANAUSDT,S07_compress_oi,12h,B_adp,16848,73,0.004333,0.047958,0.000000,0.000000,730.000000,0.000000,0.000000,-0.047958,0.000000,0.049994,1.000000,24.000000,0.000000,0.000000,49,0.000000,0.003014,0.000000,-0.003014,0.000000,490.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,24h,A_k3.0,16704,69,0.004131,0.006944,0.000000,0.000000,690.000000,0.000000,0.000000,-0.006944,0.000000,0.052739,1.000000,24.000000,0.000000,0.000000,45,0.000000,0.000000,0.000000,0.000000,0.000000,450.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,24h,A_k4.0,16704,69,0.004131,0.003412,0.000000,0.000000,690.000000,0.000000,0.000000,-0.003412,0.000000,0.052739,1.000000,24.000000,0.000000,0.000000,45,0.000000,0.000000,0.000000,0.000000,0.000000,450.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S07_compress_oi,24h,B,16704,69,0.004131,0.384279,0.275362,0.204348,690.000000,0.716568,1.347518,-0.108917,0.183944,0.390475,0.000500,24.000000,0.000000,0.000000,45,0.422222,0.323184,1.306446,0.099038,0.331111,450.000000,1.275168,1.000000,3.000000,,0.010351,0,0
HANAUSDT,S07_compress_oi,24h,B_adp,16704,69,0.004131,0.054717,0.000000,0.007246,690.000000,0.000000,0.000000,-0.054717,0.000000,0.052739,1.000000,24.000000,0.000000,0.000000,45,0.000000,0.000134,0.000000,-0.000134,0.000000,450.000000,0.000000,0.000000,3.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,12h,A_k3.0,16848,32,0.001899,0.000000,0.000000,0.000000,320.000000,0.000000,0.000000,0.000000,0.000000,0.107183,1.000000,12.000000,0.000000,0.000000,20,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,12h,A_k4.0,16848,32,0.001899,0.000000,0.000000,0.000000,320.000000,0.000000,0.000000,0.000000,0.000000,0.107183,1.000000,12.000000,0.000000,0.000000,20,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,12h,B,16848,32,0.001899,0.469551,0.343750,0.503125,320.000000,0.732082,0.683230,-0.125801,0.204102,0.516892,0.761619,12.000000,0.250000,0.507042,20,0.400000,0.429245,0.931868,-0.029245,0.435000,200.000000,0.919540,2.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,12h,B_adp,16848,32,0.001899,0.047958,0.000000,0.031250,320.000000,0.000000,0.000000,-0.047958,0.000000,0.107183,1.000000,12.000000,0.000000,0.000000,20,0.000000,0.003014,0.000000,-0.003014,0.010000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,24h,A_k3.0,16704,32,0.001916,0.006944,0.000000,0.000000,320.000000,0.000000,0.000000,-0.006944,0.000000,0.107183,1.000000,12.000000,0.000000,0.000000,20,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,24h,A_k4.0,16704,32,0.001916,0.003412,0.000000,0.000000,320.000000,0.000000,0.000000,-0.003412,0.000000,0.107183,1.000000,12.000000,0.000000,0.000000,20,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,24h,B,16704,32,0.001916,0.384279,0.281250,0.403125,320.000000,0.731890,0.697674,-0.103029,0.155644,0.453748,0.372814,12.000000,0.083333,0.200781,20,0.400000,0.323184,1.237686,0.076816,0.425000,200.000000,0.941176,1.000000,5.000000,,1.000000,0,0
HANAUSDT,S08_stall_oi,24h,B_adp,16704,32,0.001916,0.054717,0.031250,0.034375,320.000000,0.571116,0.909091,-0.023467,0.005538,0.157446,0.764118,12.000000,0.083333,0.788609,20,0.000000,0.000134,0.000000,-0.000134,0.000000,200.000000,0.000000,0.000000,5.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,12h,A_k3.0,16848,243,0.014423,0.000000,0.000000,0.000000,2430.000000,0.000000,0.000000,0.000000,0.000000,0.015563,1.000000,58.000000,0.000000,0.000000,185,0.000000,0.000000,0.000000,0.000000,0.000000,1850.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,12h,A_k4.0,16848,243,0.014423,0.000000,0.000000,0.000000,2430.000000,0.000000,0.000000,0.000000,0.000000,0.015563,1.000000,58.000000,0.000000,0.000000,185,0.000000,0.000000,0.000000,0.000000,0.000000,1850.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,12h,B,16848,243,0.014423,0.469551,0.481481,0.474074,2430.000000,1.025408,1.015625,0.011930,0.419436,0.544103,0.935032,58.000000,0.517241,1.049053,185,0.470270,0.429245,1.095575,0.041025,0.367568,1850.000000,1.279412,2.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,12h,B_adp,16848,243,0.014423,0.047958,0.032922,0.056379,2430.000000,0.686469,0.583942,-0.015036,0.016774,0.063608,0.880060,58.000000,0.137931,1.551724,185,0.000000,0.003014,0.000000,-0.003014,0.000541,1850.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,24h,A_k3.0,16704,233,0.013949,0.006944,0.000000,0.009871,2330.000000,0.000000,0.000000,-0.006944,0.000000,0.016220,1.000000,58.000000,0.000000,0.000000,175,0.000000,0.000000,0.000000,0.000000,0.000000,1750.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,24h,A_k4.0,16704,233,0.013949,0.003412,0.000000,0.003433,2330.000000,0.000000,0.000000,-0.003412,0.000000,0.016220,1.000000,58.000000,0.000000,0.000000,175,0.000000,0.000000,0.000000,0.000000,0.000000,1750.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,24h,B,16704,233,0.013949,0.384279,0.450644,0.432189,2330.000000,1.172699,1.042701,0.066365,0.388071,0.514818,0.365817,58.000000,0.655172,1.578553,175,0.382857,0.323184,1.184642,0.059673,0.352571,1750.000000,1.085900,4.000000,6.000000,,1.000000,0,0
HANAUSDT,S09_stall_fund,24h,B_adp,16704,233,0.013949,0.054717,0.021459,0.061803,2330.000000,0.392183,0.347222,-0.033258,0.009200,0.049242,0.357321,58.000000,0.086207,0.815802,175,0.000000,0.000134,0.000000,-0.000134,0.000000,1750.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,12h,A_k3.0,16848,67,0.003977,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,0.000000,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.000000,0.000000,0.000000,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,12h,A_k4.0,16848,67,0.003977,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,0.000000,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.000000,0.000000,0.000000,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,12h,B,16848,67,0.003977,0.469551,0.179104,0.365625,640.000000,0.381438,0.489858,-0.290447,0.105535,0.287477,0.898051,54.000000,0.185185,0.375587,13,0.153846,0.429245,0.358411,-0.275399,0.384615,130.000000,0.400000,1.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,12h,B_adp,16848,67,0.003977,0.047958,0.000000,0.009375,640.000000,0.000000,0.000000,-0.047958,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.003014,0.000000,-0.003014,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,24h,A_k3.0,16704,67,0.004011,0.006944,0.000000,0.006250,640.000000,0.000000,0.000000,-0.006944,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.000000,0.000000,0.000000,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,24h,A_k4.0,16704,67,0.004011,0.003412,0.000000,0.001563,640.000000,0.000000,0.000000,-0.003412,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.000000,0.000000,0.000000,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HANAUSDT,S10_thin_move,24h,B,16704,67,0.004011,0.384279,0.104478,0.278125,640.000000,0.271879,0.375650,-0.279802,0.051537,0.200315,0.050975,54.000000,0.037037,0.089236,13,0.384615,0.323184,1.190083,0.061432,0.300000,130.000000,1.282051,1.000000,4.000000,,0.449321,0,0
HANAUSDT,S10_thin_move,24h,B_adp,16704,67,0.004011,0.054717,0.000000,0.023438,640.000000,0.000000,0.000000,-0.054717,0.000000,0.054228,1.000000,54.000000,0.000000,0.000000,13,0.000000,0.000134,0.000000,-0.000134,0.000000,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HUSDT,S02_fund_low,12h,A_k3.0,16848,474,0.028134,0.000000,0.000000,0.000000,4740.000000,0.000000,0.000000,0.000000,0.000000,0.008039,1.000000,12.000000,0.000000,0.000000,450,0.000000,0.000000,0.000000,0.000000,0.000000,4500.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HUSDT,S02_fund_low,12h,A_k4.0,16848,474,0.028134,0.000000,0.000000,0.000000,4740.000000,0.000000,0.000000,0.000000,0.000000,0.008039,1.000000,12.000000,0.000000,0.000000,450,0.000000,0.000000,0.000000,0.000000,0.000000,4500.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HUSDT,S02_fund_low,12h,B,16848,474,0.028134,0.492759,0.497890,0.530169,4740.000000,1.010414,0.939117,0.005132,0.453076,0.542738,0.186907,12.000000,0.000000,0.000000,450,0.506667,0.579403,0.874464,-0.072736,0.579111,4500.000000,0.874904,2.000000,6.000000,,1.000000,0,0
HUSDT,S02_fund_low,12h,B_adp,16848,474,0.028134,0.078704,0.116034,0.072574,4740.000000,1.474311,1.598837,0.037330,0.090239,0.148002,0.001000,12.000000,0.000000,0.000000,450,0.120000,0.096305,1.246041,0.023695,0.072444,4500.000000,1.656442,2.000000,6.000000,,0.017483,1,0
HUSDT,S02_fund_low,24h,A_k3.0,16704,474,0.028376,0.001197,0.000000,0.000211,4740.000000,0.000000,0.000000,-0.001197,0.000000,0.008039,1.000000,12.000000,0.000000,0.000000,450,0.000000,0.000000,0.000000,0.000000,0.000000,4500.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HUSDT,S02_fund_low,24h,A_k4.0,16704,474,0.028376,0.000000,0.000000,0.000000,4740.000000,0.000000,0.000000,0.000000,0.000000,0.008039,1.000000,12.000000,0.000000,0.000000,450,0.000000,0.000000,0.000000,0.000000,0.000000,4500.000000,0.000000,0.000000,6.000000,,1.000000,0,0
HUSDT,S02_fund_low,24h,B,16704,474,0.028376,0.446959,0.529536,0.473207,4740.000000,1.184753,1.119037,0.082577,0.484544,0.574052,0.003498,12.000000,0.000000,0.000000,450,0.548889,0.555956,0.987288,-0.007067,0.546000,4500.000000,1.005291,1.000000,6.000000,,0.048802,0,0
HUSDT,S02_fund_low,24h,B_adp,16704,474,0.028376,0.082136,0.065401,0.077426,4740.000000,0.796251,0.844687,-0.016735,0.046454,0.091336,0.869065,12.000000,0.000000,0.000000,450,0.068889,0.086271,0.798514,-0.017382,0.071778,4500.000000,0.959752,1.000000,6.000000,,1.000000,0,0
HUSDT,S03_oi_surge,12h,A_k3.0,16848,466,0.027659,0.000000,0.000000,0.000000,4030.000000,0.000000,0.000000,0.000000,0.000000,0.008176,1.000000,226.000000,0.000000,0.000000,219,0.000000,0.000000,0.000000,0.000000,0.000000,2190.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,12h,A_k4.0,16848,466,0.027659,0.000000,0.000000,0.000000,4030.000000,0.000000,0.000000,0.000000,0.000000,0.008176,1.000000,226.000000,0.000000,0.000000,219,0.000000,0.000000,0.000000,0.000000,0.000000,2190.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,12h,B,16848,466,0.027659,0.492759,0.493562,0.544417,4030.000000,1.001631,0.906589,0.000803,0.448407,0.538823,1.000000,226.000000,0.331858,0.821564,219,0.639269,0.579403,1.103325,0.059867,0.573516,2190.000000,1.114650,2.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,12h,B_adp,16848,466,0.027659,0.078704,0.118026,0.104963,4030.000000,1.499621,1.124453,0.039322,0.091808,0.150490,1.000000,226.000000,0.101770,2.113683,219,0.146119,0.096305,1.517249,0.049814,0.087671,2190.000000,1.666667,2.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,24h,A_k3.0,16704,466,0.027898,0.001197,0.000000,0.000000,4030.000000,0.000000,0.000000,-0.001197,0.000000,0.008176,1.000000,226.000000,0.000000,0.000000,219,0.000000,0.000000,0.000000,0.000000,0.000000,2190.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,24h,A_k4.0,16704,466,0.027898,0.000000,0.000000,0.000000,4030.000000,0.000000,0.000000,0.000000,0.000000,0.008176,1.000000,226.000000,0.000000,0.000000,219,0.000000,0.000000,0.000000,0.000000,0.000000,2190.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,24h,B,16704,466,0.027898,0.446959,0.534335,0.531266,4030.000000,1.195490,1.005777,0.087376,0.488948,0.579160,0.983508,226.000000,0.517699,1.576082,219,0.547945,0.555956,0.985591,-0.008011,0.592694,2190.000000,0.924499,5.000000,9.000000,,1.000000,0,0
HUSDT,S03_oi_surge,24h,B_adp,16704,466,0.027898,0.082136,0.122318,0.118114,4030.000000,1.489208,1.035588,0.040182,0.095618,0.155194,0.992504,226.000000,0.185841,3.290295,219,0.068493,0.086271,0.793927,-0.017778,0.141553,2190.000000,0.483871,3.000000,9.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,46,0.002730,0.000000,0.000000,0.000000,460.000000,0.000000,0.000000,0.000000,0.000000,0.077076,1.000000,0.000000,,,44,0.000000,0.000000,0.000000,0.000000,0.000000,440.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,46,0.002730,0.000000,0.000000,0.000000,460.000000,0.000000,0.000000,0.000000,0.000000,0.077076,1.000000,0.000000,,,44,0.000000,0.000000,0.000000,0.000000,0.000000,440.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,12h,B,16848,46,0.002730,0.492759,0.869565,0.502174,460.000000,1.764687,1.731602,0.376806,0.743339,0.938822,0.003998,0.000000,,,44,0.863636,0.579403,1.490564,0.284234,0.572727,440.000000,1.507937,3.000000,4.000000,,0.055091,0,0
HUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,46,0.002730,0.078704,0.152174,0.071739,460.000000,1.933504,2.121212,0.073470,0.075722,0.282244,0.634183,0.000000,,,44,0.159091,0.096305,1.651948,0.062786,0.090909,440.000000,1.750000,1.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,46,0.002754,0.001197,0.000000,0.000000,460.000000,0.000000,0.000000,-0.001197,0.000000,0.077076,1.000000,0.000000,,,44,0.000000,0.000000,0.000000,0.000000,0.000000,440.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,46,0.002754,0.000000,0.000000,0.000000,460.000000,0.000000,0.000000,0.000000,0.000000,0.077076,1.000000,0.000000,,,44,0.000000,0.000000,0.000000,0.000000,0.000000,440.000000,0.000000,0.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,24h,B,16704,46,0.002754,0.446959,0.673913,0.502174,460.000000,1.507774,1.341991,0.226954,0.529675,0.791342,0.641679,0.000000,,,44,0.704545,0.555956,1.267268,0.148589,0.550000,440.000000,1.280992,2.000000,4.000000,,1.000000,0,0
HUSDT,S05_fund_lo_oi_hi,24h,B_adp,16704,46,0.002754,0.082136,0.195652,0.067391,460.000000,2.382051,2.903226,0.113516,0.106505,0.331715,0.128936,0.000000,,,44,0.204545,0.086271,2.370954,0.118274,0.050000,440.000000,4.090909,2.000000,4.000000,,0.904961,0,0
HUSDT,S06_compress_vol,12h,A_k3.0,16848,40,0.002374,0.000000,0.000000,0.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.087625,1.000000,33.000000,0.000000,0.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0.000000,0.000000,2.000000,,1.000000,0,0
HUSDT,S06_compress_vol,12h,A_k4.0,16848,40,0.002374,0.000000,0.000000,0.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.087625,1.000000,33.000000,0.000000,0.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0.000000,0.000000,2.000000,,1.000000,0,0
HUSDT,S06_compress_vol,12h,B,16848,40,0.002374,0.492759,0.175000,0.452500,400.000000,0.355143,0.386740,-0.317759,0.087453,0.319503,1.000000,33.000000,0.000000,0.000000,7,1.000000,0.579403,1.725916,0.420597,0.771429,70.000000,1.296296,1.000000,2.000000,,1.000000,0,0
HUSDT,S06_compress_vol,12h,B_adp,16848,40,0.002374,0.078704,0.000000,0.017500,400.000000,0.000000,0.000000,-0.078704,0.000000,0.087625,1.000000,33.000000,0.000000,0.000000,7,0.000000,0.096305,0.000000,-0.096305,0.057143,70.000000,0.000000,0.000000,2.000000,,1.000000,0,0
HUSDT,S06_compress_vol,24h,A_k3.0,16704,40,0.002395,0.001197,0.000000,0.000000,400.000000,0.000000,0.000000,-0.001197,0.000000,0.087625,1.000000,33.000000,0.000000,0.000000,7,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0.000000,0.000000,2.000000,,1.000000,0,0
