period,signal,horizon_m,n_signals,mean_ret,win_rate,net_fees,sharpe,symbol
full,Coiled_spring+High_IFR,30,6,-19.94745857134328,33.33333333333333,-39.947458571343276,-0.3903869897174178,AGLDUSDT
full,BTC_pump,60,20,310.41615852074244,65.0,290.41615852074244,0.6372585602120391,AGLDUSDT
full,Spot_leads,60,8852,1.9438712309293817,49.412562132851335,-18.056128769070618,0.009695067121832728,AGLDUSDT
full,LS_crowd,60,1485,-43.10469253184184,46.5993265993266,-63.10469253184184,-0.12219127145906167,AGLDUSDT
full,Coiled_spring,60,6093,-9.018927834984435,45.56047923847038,-29.018927834984435,-0.08637436247798914,AGLDUSDT
full,High_IFR,60,64,18.44816833094974,39.0625,-1.5518316690502587,0.06845796240540217,AGLDUSDT
full,Spot_leads+LS_crowd,60,84,-29.983716712280884,44.047619047619044,-49.98371671228088,-0.0776003517526833,AGLDUSDT
full,Spot_leads+Coiled_spring,60,77,-6.739140602015151,41.55844155844156,-26.73914060201515,-0.059119087462212144,AGLDUSDT
full,Coiled_spring+High_IFR,60,6,-2.264777183422216,50.0,-22.264777183422215,-0.020444997325296595,AGLDUSDT
full,BTC_pump,240,20,141.98876718032474,65.0,121.98876718032474,0.2582277629872253,AGLDUSDT
full,Spot_leads,240,8847,-4.734755462665963,50.75166723183,-24.734755462665962,-0.014831594636746959,AGLDUSDT
full,LS_crowd,240,1485,-301.67390950746375,29.6969696969697,-321.67390950746375,-0.5267526240475809,AGLDUSDT
full,Coiled_spring,240,6093,-59.12340695603815,37.74823568028886,-79.12340695603815,-0.33334841539491644,AGLDUSDT
full,High_IFR,240,64,20.289321569184402,53.125,0.289321569184402,0.05751607029403266,AGLDUSDT
full,Spot_leads+LS_crowd,240,84,-379.6073407032537,33.33333333333333,-399.6073407032537,-0.5788434763044917,AGLDUSDT
full,Spot_leads+Coiled_spring,240,77,-86.30909787535707,31.16883116883117,-106.30909787535707,-0.438702776507287,AGLDUSDT
full,Coiled_spring+High_IFR,240,6,2.911335758193355,33.33333333333333,-17.088664241806644,0.017019739263687286,AGLDUSDT
full,BTC_pump,30,20,4398.664844985143,80.0,4378.664844985143,0.5631827240031343,AIXBTUSDT
full,Spot_leads,30,8703,12.326435956971906,48.1443180512467,-7.673564043028094,0.028343813991900953,AIXBTUSDT
full,Coiled_spring,30,7696,-1.3986270673573837,44.37370062370062,-21.398627067357385,-0.014120126222518339,AIXBTUSDT
full,High_IFR,30,41,58.87617554998876,53.65853658536586,38.87617554998876,0.275204549569342,AIXBTUSDT
full,BTC_pump+Spot_leads,30,5,9441.932054946326,100.0,9421.932054946326,0.9479409323563299,AIXBTUSDT
full,Spot_leads+Coiled_spring,30,130,2.3577755708094417,44.61538461538462,-17.64222442919056,0.02280359740166413,AIXBTUSDT
full,BTC_pump,60,20,4599.2691554844005,80.0,4579.2691554844005,0.5817009989395957,AIXBTUSDT
full,Spot_leads,60,8702,9.827552513308474,47.33394621925994,-10.172447486691526,0.021989899767692084,AIXBTUSDT
full,Coiled_spring,60,7696,-0.5385522976795506,42.853430353430355,-20.53855229767955,-0.003753108127841566,AIXBTUSDT
full,High_IFR,60,41,167.4734492704126,41.46341463414634,147.4734492704126,0.3676464148631994,AIXBTUSDT
full,BTC_pump+Spot_leads,60,5,9673.63273686069,100.0,9653.63273686069,1.000514992300756,AIXBTUSDT
full,Spot_leads+Coiled_spring,60,130,5.662790430308941,40.76923076923077,-14.337209569691058,0.0367764388219207,AIXBTUSDT
full,BTC_pump,240,20,5181.114780045873,75.0,5161.114780045873,0.5894215360519796,AIXBTUSDT
full,Spot_leads,240,8697,5.107748494049828,45.96987466942624,-14.892251505950172,0.009132275023408147,AIXBTUSDT
full,Coiled_spring,240,7656,-43.62701771123809,41.353187042842215,-63.62701771123809,-0.15825886972875286,AIXBTUSDT
full,High_IFR,240,41,161.14011738271256,48.78048780487805,141.14011738271256,0.344046606036637,AIXBTUSDT
full,BTC_pump+Spot_leads,240,5,11078.44797116206,100.0,11058.44797116206,1.0529241729251617,AIXBTUSDT
full,Spot_leads+Coiled_spring,240,130,-6.836210251851152,43.84615384615385,-26.836210251851153,-0.024151413438151473,AIXBTUSDT
full,BTC_pump,30,20,208.30924750916347,55.00000000000001,188.30924750916347,0.40042851135099605,AKTUSDT
full,Coiled_spring,30,6251,0.5482883732742113,48.85618301071828,-19.45171162672579,0.007787454421339755,AKTUSDT
full,High_IFR,30,3802,2.478407836392927,46.396633350867965,-17.521592163607075,0.036125964850863425,AKTUSDT
full,Coiled_spring+High_IFR,30,214,-15.892594243735406,28.504672897196258,-35.8925942437354,-0.3746789337535409,AKTUSDT
full,BTC_pump,60,20,47.139096323033655,65.0,27.139096323033655,0.1764331529674977,AKTUSDT
full,Coiled_spring,60,6251,2.2674871830858296,50.983842585186366,-17.73251281691417,0.024967805600889816,AKTUSDT
full,High_IFR,60,3802,0.5987181251475934,45.58127301420305,-19.40128187485241,0.006430709641136504,AKTUSDT
full,Coiled_spring+High_IFR,60,214,-21.052833870430042,30.373831775700932,-41.05283387043004,-0.357898421147858,AKTUSDT
full,BTC_pump,240,20,206.61542695644957,50.0,186.61542695644957,0.4118105918909385,AKTUSDT
