variant,direction,horizon_m,n_symbols,total_signals,mean_ret_bps,median_ret_bps,mean_wr,mean_sharpe,net_fees_bps
LS>0.7_noOI_extended,long,5,31,16981,2.0996785630726085,-0.26598156469924367,48.89160422564743,-0.0055141296209945895,-17.900321436927392
LS>0.75_OI>2.5σ_extended,short,5,97,26208,2.0929241509562546,1.5347700112431637,49.884668286098204,0.025079130014998945,-17.907075849043746
LS>0.75_OI>2.0σ,short,5,104,136424,2.0717604691319873,0.16061733737104106,48.64546376881739,0.0024270479481947366,-17.928239530868012
LS>0.7_OI>3.0σ,short,5,117,54540,2.0598349581161446,1.3251612960875763,49.61755763677343,0.02628869044864102,-17.940165041883855
LS>0.7_noOI,short,30,126,4675405,2.048664492049156,1.115465194642695,49.943494241151996,0.013442807356833153,-17.951335507950844
LS>0.68_OI>1.5σ,short,5,135,554782,2.0258410459499006,1.973187918886582,48.97944826281947,0.0072038619253016285,-17.974158954050097
LS>0.7_noOI_extended,short,30,125,1641644,1.9778492979233802,3.5486519966030716,51.49606735626645,0.023716683025013976,-18.02215070207662
LS>0.75_OI>1.5σ,short,5,105,266211,1.9752477246345852,0.42673568295268466,49.077598118776415,0.015872876396227406,-18.024752275365415
LS>0.75_OI>2.0σ_extended,short,15,98,52871,1.971898456958733,1.9174342676755316,51.029001048275035,0.02254618373011382,-18.028101543041267
LS>0.72_OI>3.0σ_extended,short,15,107,18828,1.961600808656175,2.5671286759403613,51.1760420081995,0.005625782672526948,-18.038399191343824
LS>0.65_OI>3.0σ_extended,short,15,134,35172,1.9441978638649755,3.33409185204458,51.64695652500294,-0.004666499749275402,-18.055802136135025
LS>0.72_OI>2.5σ_extended,short,5,110,39219,1.9300492985963145,3.087517292137263,50.72185196412185,0.029483858850987605,-18.069950701403684
LS>0.75_noOI_extended,short,15,108,923666,1.9293860598322676,3.0750027266850526,51.48650711704591,0.0394271645908773,-18.070613940167732
LS>0.75_noOI,short,15,109,2648500,1.91141646268195,0.6577949241140396,49.807570448218186,0.028270655184985543,-18.08858353731805
LS>0.75_OI>2.5σ,short,15,103,64921,1.899664135429608,0.13713663609094195,49.78362758396928,0.003867869988911708,-18.100335864570393
LS>0.68_noOI_extended,short,15,134,1910514,1.8866255872249198,2.5050649120575086,51.37987829461185,0.020129363187190916,-18.11337441277508
LS>0.7_OI>2.5σ_extended,short,5,116,48641,1.7509496690118842,1.660063240780184,49.9597769265428,0.02658135414862787,-18.24905033098812
LS>0.65_OI>1.5σ_extended,short,30,140,257853,1.7335021238865196,5.644438808142959,52.28379187608372,0.026529154449446618,-18.26649787611348
LS>0.65_noOI_extended,short,60,140,2311796,1.6640087685391016,6.626182053145012,52.068888167160175,0.01294462244836307,-18.3359912314609
LS>0.75_OI>2.0σ_extended,short,5,98,52871,1.5994784321220177,0.7468936365306027,49.8912709226006,0.02476199940813199,-18.40052156787798
LS>0.68_OI>2.0σ,short,30,132,288619,1.5942513578447268,2.14880793008468,49.52867416930635,-0.00332748522423777,-18.405748642155274
LS>0.72_noOI,long,5,25,23556,1.5832891657100532,0.2715900684395314,48.62442809707818,0.01641420275058709,-18.416710834289947
LS>0.65_OI>2.0σ,short,15,140,349745,1.5828331698770637,1.9356738403196618,50.29866053455624,0.013555907507900838,-18.417166830122937
LS>0.65_OI>1.5σ_extended,short,15,140,257853,1.531293691854137,3.6870552083400736,51.60308637575493,0.014076652171565562,-18.468706308145862
LS>0.68_OI>1.5σ_extended,short,15,128,211098,1.5193043856345951,3.0393118548076306,51.610887642285576,0.02408208107355854,-18.480695614365406
LS>0.65_noOI,short,60,141,6534577,1.5107992528320775,2.7218775190758877,50.57760013300954,0.011848642763831196,-18.48920074716792
LS>0.68_OI>2.5σ_extended,short,5,125,57780,1.5097054713135138,1.600241528784987,50.26250180332716,0.024534914706888823,-18.490294528686483
LS>0.65_OI>1.5σ,short,15,140,669179,1.5044985809554143,1.7265464447211998,50.294906871103606,0.015008126164868085,-18.495501419044587
LS>0.72_OI>1.5σ_extended,short,15,114,146485,1.4660848436312972,2.5665387766877434,52.49937117902337,0.0534815344538506,-18.5339151563687
LS>0.65_OI>2.5σ_extended,short,5,139,71667,1.4071802933897941,2.0916874432934414,50.62608634441479,0.08994998879612999,-18.592819706610207
LS>0.7_OI>3.0σ_extended,long,30,14,114,1.39582613898846,-6.3216733664334885,47.95482295482295,-0.24598789843497382,-18.604173861011542
LS>0.68_noOI,long,30,35,53330,1.343332750784717,-13.46665263314487,45.96024322793971,0.0020921136418353046,-18.656667249215285
LS>0.72_OI>3.0σ,short,5,111,44307,1.3374479314911032,0.4527993810492725,49.23047051748392,0.034960078879921884,-18.662552068508894
LS>0.68_noOI,short,30,139,5436351,1.293382227220971,0.2049833286382832,49.32369402032366,-0.005013679311814926,-18.70661777277903
LS>0.72_OI>2.0σ_extended,short,5,110,78605,1.2933475265226757,1.525271995153833,50.235364806167546,0.02344999987408635,-18.706652473477327
LS>0.7_OI>2.5σ,short,5,119,118237,1.275695025811087,0.8198355657197967,48.94784865727213,0.006162214006372231,-18.724304974188914
LS>0.68_noOI,short,15,139,5436351,1.2483930056233936,0.3691336687870181,49.12912400367997,-0.0007893043578379276,-18.751606994376605
LS>0.75_OI>2.5σ,short,5,103,64921,1.2279450744124236,-0.1341647337675599,48.368433127486256,-0.0012911339562861601,-18.772054925587575
LS>0.75_OI>1.5σ_extended,short,5,101,99017,1.196490175961511,1.4307424492766883,50.43844571376882,0.03928379758415708,-18.80350982403849
LS>0.72_OI>3.0σ_extended,short,5,107,18828,1.1935588234531511,2.215330672609825,50.751433363534936,0.02514238932591074,-18.80644117654685
LS>0.65_OI>2.5σ,short,5,140,169650,1.1510224878342814,1.4711283327288922,49.43840447081266,0.025113781078863123,-18.848977512165717
LS>0.7_OI>3.0σ_extended,long,15,14,114,1.1373963499683903,-13.129055372651761,43.371925693354264,-3.6406026124059827,-18.86260365003161
LS>0.68_noOI,short,60,139,5436351,1.111539328820029,1.6223746536561088,49.78024283843202,-0.010455918024718208,-18.88846067117997
LS>0.7_noOI,short,15,126,4675405,1.11089792601429,0.8680647007043903,49.607654564093714,0.009122037187833897,-18.889102073985708
LS>0.65_noOI_extended,short,30,140,2311796,1.0998242813643306,3.7557036040097347,51.47893322472566,0.00987506260071661,-18.90017571863567
LS>0.65_OI>3.0σ,short,30,139,79233,1.0997675815334822,4.352649464695809,51.262921404514934,0.017524656289624203,-18.900232418466516
LS>0.7_noOI_extended,short,15,125,1641644,1.0983706726931832,2.815159929233486,51.121805184552784,0.020456930184507855,-18.901629327306814
LS>0.68_OI>3.0σ_extended,short,5,121,28004,1.0666861227112956,1.1951637522509015,50.624930867756355,0.018264955324692488,-18.933313877288704
LS>0.68_OI>2.0σ_extended,short,5,125,114650,1.0526693389151243,1.5211097590367872,50.0569287140792,0.01895024381990729,-18.947330661084877
LS>0.72_noOI_extended,short,5,119,1350548,1.0392336238903388,1.130636850774365,49.89231453457008,0.015982036311195807,-18.96076637610966
LS>0.72_noOI,short,15,121,3851735,1.0338651561687395,0.8592662679978763,49.71662029941519,0.010513324469707154,-18.96613484383126
LS>0.65_OI>2.0σ_extended,short,15,140,140992,1.0307318353320711,3.2516855039536647,51.62790301112185,0.011372264718127216,-18.969268164667927
LS>0.68_OI>3.0σ,short,5,127,64477,1.0094380866838473,0.4165743541058233,49.10795373350513,0.008663394455252339,-18.990561913316153
LS>0.68_OI>2.0σ,short,15,132,288619,0.9901578261167548,0.5104088654749797,49.086415689601935,0.005817715152370117,-19.009842173883243
LS>0.68_OI>2.5σ,short,5,128,139162,0.9617639382033649,0.6070637432951248,48.662159770145266,0.01110365645835113,-19.038236061796635
LS>0.65_noOI,short,30,141,6534577,0.7836045685881726,1.245814586346152,50.07560303761411,0.007683781842543897,-19.216395431411826
LS>0.7_OI>1.5σ_extended,short,5,122,179964,0.7816175628107652,1.1527138576251632,50.312087789021746,0.046248523723466356,-19.218382437189238
LS>0.65_OI>1.5σ_extended,short,5,140,257853,0.7338820830835926,1.2353727077433445,49.48430165533642,0.011388347340386825,-19.266117916916407
LS>0.75_noOI_extended,short,5,108,923666,0.6993296882355285,1.7500956087441342,50.069588653790326,0.025699617121283838,-19.30067031176447
LS>0.65_OI>2.0σ_extended,short,5,140,140992,0.6776269905318397,1.3265542672152693,49.776493144256214,0.013485971828567643,-19.322373009468162
LS>0.72_OI>1.5σ,short,15,117,390296,0.6551322696064822,0.3082010432374837,50.261457362545464,0.01888706514921756,-19.34486773039352
LS>0.65_noOI_extended,short,15,140,2311796,0.609499529141708,2.0839865573434038,50.80630749703327,0.006937481775676606,-19.390500470858292
LS>0.65_OI>1.5σ,short,5,140,669179,0.6072014375413044,0.4125141782183793,48.493824532816575,0.008060049773647446,-19.392798562458694
LS>0.68_noOI_extended,short,5,134,1910514,0.5951153906677822,0.839351442924811,49.07887284827636,0.007651944392738495,-19.404884609332218
LS>0.68_OI>2.0σ,short,5,132,288619,0.5945167483147668,0.3046237093170122,48.571309187361955,0.0025483828444125777,-19.405483251685233
LS>0.68_OI>1.5σ_extended,short,5,128,211098,0.5924362208684041,0.49283496449179737,49.147154753925626,0.013834786353023687,-19.407563779131596
LS>0.65_OI>2.0σ,short,5,140,349745,0.5634509277165651,0.5374153105878743,48.826993606272104,0.007447432491683153,-19.436549072283434
LS>0.65_OI>3.0σ_extended,short,30,134,35172,0.5584013284696432,7.719623383881317,52.19639686880587,-0.005344051486158874,-19.441598671530357
LS>0.7_noOI_extended,short,5,125,1641644,0.5295621891189698,0.8379490400437817,49.27035531307497,0.012224829750568404,-19.47043781088103
LS>0.72_OI>3.0σ_extended,short,30,107,18828,0.5040325442636284,1.506535059067776,52.31269099338368,-0.004841381444460508,-19.49596745573637
LS>0.65_OI>2.0σ,long,60,34,3829,0.49061920416430155,-21.4666012811107,45.245084844276974,-0.24659796898221326,-19.5093807958357
LS>0.7_noOI,short,5,126,4675405,0.4466050044489872,0.18725812698673208,48.16300699807776,0.006279140246606194,-19.553394995551013
LS>0.65_noOI,short,15,141,6534577,0.43494969922020243,0.7624599237601234,49.65982876467559,0.005732111438568783,-19.565050300779795
LS>0.75_noOI_extended,long,30,21,4397,0.4261165251076652,-13.148519219753615,54.05890529347785,0.13891857609825534,-19.573883474892337
LS>0.65_OI>3.0σ_extended,short,5,134,35172,0.42249536092259526,1.1066350640613103,50.1769089305457,0.0020136990337528216,-19.577504639077407
LS>0.68_noOI,short,5,139,5436351,0.4079079296816422,0.29767918371714297,48.27524335516258,0.006592258543053338,-19.59209207031836
LS>0.72_noOI,short,5,121,3851735,0.40738097896620096,0.01913958691109362,48.03937071169514,0.005947754614941665,-19.592619021033798
LS>0.75_noOI,short,5,109,2648500,0.36278756714309524,0.3990025369765458,48.3961561832052,0.009001359727348602,-19.637212432856906
LS>0.68_noOI_extended,long,5,34,23657,0.31139618315356143,-1.946438787250087,48.11718218164422,0.007689624240860219,-19.688603816846438
LS>0.7_OI>2.5σ,long,30,20,721,0.27183944129598847,-48.1974526598359,44.9359119688004,-0.09928428678497188,-19.728160558704012
LS>0.65_noOI_extended,short,5,140,2311796,0.23566991375166993,0.5447674500840272,49.09793870991102,0.00472561138031309,-19.76433008624833
LS>0.65_noOI,short,5,141,6534577,0.1812124292797527,0.12193316614120243,48.229964519681346,0.0037999996478391366,-19.818787570720247
LS>0.72_OI>1.5σ,short,5,117,390296,0.17982695157253864,-0.10646386459498028,48.65881694120378,0.013036359225877352,-19.820173048427463
LS>0.72_OI>3.0σ,short,30,111,44307,0.15323938633679893,0.15173819588110554,50.872152441970826,0.00884124104859374,-19.846760613663204
LS>0.65_OI>3.0σ,short,5,139,79233,0.1155152217912795,0.8828159492424876,49.04173664979682,0.005225702330870893,-19.88448477820872
LS>0.7_OI>2.0σ,short,5,123,246436,0.09857540520719671,-0.15218497810980552,48.670169348980544,0.020013525482333313,-19.901424594792804
LS>0.7_OI>1.5σ,short,30,126,475750,-0.11697133113144366,0.16793196537257318,50.32623581525405,0.023426195609032946,-20.116971331131445
LS>0.7_OI>2.5σ_extended,long,5,17,292,-0.13067789384190953,-7.043290527783114,49.489717517100885,0.03172371141895028,-20.13067789384191
LS>0.65_OI>3.0σ,long,30,26,770,-0.14142028054996558,-17.854264963360624,45.302324111779186,0.010759180889852116,-20.14142028054997
LS>0.68_noOI,long,15,35,53330,-0.29177834336558517,-11.77852185313704,45.59481185407898,0.004946176357504699,-20.291778343365586
LS>0.7_OI>1.5σ,short,5,126,475750,-0.398742392761833,-0.6520802865517393,48.72467935028526,0.022487435317671018,-20.398742392761832
LS>0.7_OI>2.0σ,short,15,123,246436,-0.42789424482461924,0.4284492335940461,50.28694491659543,0.014213611975900146,-20.427894244824618
LS>0.75_OI>1.5σ_extended,long,15,15,429,-0.4465015576539641,-16.258984611518052,45.576877195243796,-0.03289445540075914,-20.446501557653963
LS>0.72_OI>1.5σ_extended,short,5,114,146485,-0.4708027096205799,0.5149430270147196,49.883282196840945,0.015802621240223757,-20.470802709620582
LS>0.68_noOI,long,5,35,53330,-0.8473502574626822,-3.7422449741960473,45.84424832942266,-0.01017321073015552,-20.847350257462683
LS>0.75_OI>1.5σ_extended,long,5,15,429,-0.9084058268132515,-21.724893916413595,45.134408479796846,0.33935522401579354,-20.90840582681325
LS>0.7_OI>1.5σ,short,15,126,475750,-1.4421793436869934,-0.767241223455691,50.0903226721513,0.011661778517095212,-21.442179343686995
LS>0.75_noOI_extended,long,5,21,4397,-1.4979949514424482,-3.201548421941647,50.00175088844569,0.075687649975656,-21.49799495144245
LS>0.7_OI>3.0σ,long,5,17,300,-2.1346158637666415,-28.10796644103177,45.37367947311446,0.021616687362539765,-22.13461586376664
LS>0.65_noOI_extended,long,60,43,34807,-2.8097069014302507,-19.393308716600156,50.67653761950818,0.031119299628588663,-22.80970690143025
LS>0.7_OI>2.5σ_extended,long,15,17,292,-2.9436650636762116,-17.772102877487754,45.88415303425445,-2.5750209619830353,-22.943665063676207
LS>0.72_OI>3.0σ_extended,long,5,13,79,-2.972708216101604,-26.440802117137807,48.23886639676113,0.0007117030169426305,-22.972708216101605
LS>0.75_OI>1.5σ_extended,long,60,15,429,-3.05081159211771,-2.0252299714294426,47.75986201243448,-0.13051610983736447,-23.05081159211771
LS>0.7_OI>2.0σ_extended,long,5,21,733,-4.399173633757252,-7.138166375548813,48.55171486131306,-0.0684784448560695,-24.39917363375725
LS>0.65_noOI,long,30,46,80674,-4.597538921914713,-10.335033714429027,47.75797768830241,-0.04637943374291363,-24.597538921914712
LS>0.7_OI>3.0σ,long,15,17,300,-4.634498607010192,-8.962266485787039,43.61555540511466,-2.7543751137964274,-24.634498607010194
LS>0.65_OI>3.0σ_extended,long,60,21,258,-5.151984797345007,-20.54801156849042,46.3865233613907,-1.053495459087094,-25.151984797345005
LS>0.72_OI>3.0σ,long,5,16,180,-6.435941287068091,-25.94748288080682,43.14387143830878,0.004570023702100423,-26.43594128706809
LS>0.75_OI>2.0σ_extended,long,5,14,203,-6.468190029408008,-25.45183967355135,46.05679411707563,-0.0830055246299932,-26.46819002940801
LS>0.7_OI>2.0σ_extended,long,15,21,733,-7.081723514341827,-22.10931306666455,43.47847306924965,-0.07603108713597015,-27.081723514341828
LS>0.72_OI>2.0σ_extended,long,30,19,480,-7.606269698511152,-26.969321358304988,50.05201688706395,-0.021873345204526426,-27.606269698511152
LS>0.75_OI>1.5σ,long,5,15,839,-7.7520089722183485,-22.716244509408607,43.32129505845193,-0.055067521504260614,-27.75200897221835
LS>0.68_OI>2.0σ_extended,long,60,23,1001,-7.8975663055364915,-31.67482616486009,45.651169547176345,-0.2154974318778839,-27.897566305536493
LS>0.72_OI>3.0σ_extended,long,15,13,79,-8.032259791432956,-25.300560408252906,43.04318488529015,-3.5441730799923716,-28.032259791432956
LS>0.72_OI>3.0σ,long,30,16,180,-8.695701387182186,-28.521521840767846,45.92938879463816,-0.3615562285927157,-28.695701387182186
LS>0.75_OI>2.5σ,long,5,13,156,-8.781338379882946,-22.90060186743655,47.10012210012211,0.03739180082128122,-28.781338379882946
LS>0.65_OI>3.0σ,long,60,26,770,-9.044483624163218,-27.443877268168436,43.97644024694988,-0.24207193218201392,-29.044483624163224
LS>0.75_noOI_extended,long,15,21,4397,-10.591901993372138,-9.523692017264958,50.38802554533767,0.09415499191998554,-30.591901993372137
LS>0.72_OI>2.5σ_extended,long,15,15,198,-10.627567801192338,-23.897342327968513,43.41289559301982,-2.972721754524303,-30.62756780119234
LS>0.75_OI>2.0σ,long,5,15,364,-11.343953911516998,-28.334505907987843,43.3401684318779,-0.03751909502208981,-31.343953911516998
LS>0.72_OI>2.5σ_extended,long,5,15,198,-11.506579989822232,-21.06865485423822,47.268888231621155,-0.004390947039509459,-31.50657998982223
LS>0.72_OI>2.0σ_extended,long,5,19,480,-12.250516938623326,-20.415159550837803,46.44495641739261,-0.08385562243343131,-32.25051693862333
LS>0.65_OI>1.5σ,long,60,38,7751,-13.293814291739393,-22.93429893330112,45.71552432719959,-0.4915607823352608,-33.29381429173939
LS>0.7_OI>1.5σ,long,60,25,3426,-13.354860838559196,-9.23614768142891,45.374288726185135,-0.03194695654622982,-33.3548608385592
LS>0.75_OI>1.5σ,long,15,15,839,-14.233402135746122,-33.63004279097696,45.78137518311632,-0.08445814279300955,-34.233402135746125
LS>0.75_OI>1.5σ,long,30,15,839,-16.93597180088825,-73.24089684112104,41.86890013618257,-0.11907430708003339,-36.935971800888254
LS>0.72_OI>2.0σ_extended,long,15,19,480,-17.213788647040946,-31.268824510537122,41.96742805319225,-0.07399844128146583,-37.21378864704095
LS>0.65_noOI,long,60,46,80674,-17.63239918281641,-30.82940030308691,46.1967670977338,-0.09788811089807728,-37.632399182816414
LS>0.75_OI>2.0σ_extended,long,15,14,203,-18.141750446746563,-40.23533111657814,38.81655689611626,-0.1557004407832331,-38.14175044674656
LS>0.75_OI>2.5σ,long,15,13,156,-18.313960905139535,-42.33433433914187,48.81030650261419,-3.389444484251958,-38.31396090513953
LS>0.75_OI>3.0σ,long,5,11,60,-18.414254805209154,-41.16124830502606,43.53535353535353,0.05257558306516867,-38.414254805209154
LS>0.68_OI>1.5σ,long,60,30,4977,-18.83833735079025,-30.458675511626748,44.32407631227393,0.7314031681622611,-38.83833735079025
LS>0.75_OI>1.5σ,long,60,15,839,-19.209459855926053,1.2408813847714768,41.70526896297698,-0.30053258518219106,-39.20945985592605
LS>0.75_OI>2.5σ,long,30,13,156,-19.79009265761097,-43.411042078478594,44.4147021070098,-0.08491476740353786,-39.79009265761097
LS>0.75_OI>2.0σ_extended,long,30,14,203,-20.51869171788116,-46.588274875415344,44.85366031357463,-0.1603910444871538,-40.51869171788116
LS>0.72_OI>3.0σ,long,15,16,180,-21.909969021252003,-35.14740970766706,39.23158453569259,-3.166231113660091,-41.909969021252
LS>0.72_OI>2.5σ_extended,long,30,15,198,-22.001247136408548,-40.619984995255535,48.920059811364155,-0.04806772834358693,-42.00124713640855
LS>0.75_OI>2.5σ_extended,long,30,10,81,-23.407877324154743,-58.53750359489618,41.09577922077922,-0.010386199108547137,-43.40787732415475
LS>0.75_OI>2.0σ_extended,long,60,14,203,-24.849982463080728,-24.102569115610006,53.016931864545086,-0.33795605837999393,-44.84998246308073
LS>0.75_OI>2.0σ,long,15,15,364,-26.854379377208506,-41.748500631399125,42.01928289567785,-0.17500899255812466,-46.8543793772085
LS>0.7_OI>2.5σ_extended,long,30,17,292,-27.384320125158233,-55.90776834201701,47.2307543707138,-0.0403208279127993,-47.38432012515824
LS>0.75_OI>2.0σ,long,60,15,364,-27.718331785826997,-45.93446597240939,47.077176137916766,-0.29334172101083567,-47.718331785827004
LS>0.72_OI>3.0σ_extended,long,30,13,79,-28.71548488729883,-51.43925339794852,43.0668016194332,-0.29673341896548566,-48.71548488729884
LS>0.75_OI>2.5σ_extended,long,5,10,81,-33.40049102415098,-46.94305847805036,35.65692640692641,-0.24142218102799662,-53.40049102415097
LS>0.75_OI>2.0σ,long,30,15,364,-38.62972440709484,-65.95067010208248,42.18899387729754,-0.13032559450901082,-58.62972440709484
LS>0.65_OI>3.0σ_extended,long,240,21,258,-40.210231254095675,2.8523715431033585,44.987995736760844,-0.9033976844308315,-60.21023125409566
LS>0.65_OI>2.5σ_extended,long,60,26,630,-40.49537748112743,-51.265920615946314,47.74298390092435,-0.8607009600170891,-60.49537748112743
LS>0.75_OI>2.5σ_extended,long,15,10,81,-44.89081288186099,-87.06435111753535,39.60010822510823,-4.951357814102367,-64.89081288186098
LS>0.75_OI>3.0σ_extended,long,240,7,30,-51.653994234757796,-77.36947024636986,55.357142857142854,-1.3423485773315018,-71.65399423475779
LS>0.75_OI>3.0σ_extended,long,5,7,30,-51.91911384750174,-82.82437444048885,32.142857142857146,-0.35211499560008197,-71.91911384750175
LS>0.75_OI>3.0σ,long,15,11,60,-59.40200185074431,-85.32186663869305,37.474747474747474,-4.5078766198594,-79.40200185074431
LS>0.75_OI>3.0σ,long,30,11,60,-75.56538350635621,-103.41349568871395,35.40404040404041,-0.31341226244713755,-95.5653835063562
LS>0.75_OI>3.0σ_extended,long,15,7,30,-128.64309138142093,-149.95530110273603,23.214285714285715,-7.7142001959251045,-148.64309138142093
LS>0.75_OI>3.0σ_extended,long,30,7,30,-154.54107318579756,-172.20651348030293,26.190476190476186,-0.6293573427711273,-174.54107318579756
