feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
time_weighted_position,tgt_ret_1,False,-0.02046513178783073,-0.025305954844410117,0.02314402397853084,0.9,1.093412056083452,1,-0.025138367090216742,-0.020337989588154595,True,10,True
time_at_high_pct,tgt_ret_1,False,-0.024211483326657474,-0.02656157576779245,0.027031999986457105,0.8,0.9825975059595912,2,-0.014196020635407633,-0.048546221773299286,True,10,True
volume_q1_pct,tgt_ret_1,False,0.03327202148509499,0.028802656177625376,0.02990460171637333,0.8,0.9631513053007952,1,0.0037647713902647954,0.08038556893552573,True,10,True
volume_q2_pct,tgt_ret_1,False,0.0070705748270283066,-0.002907837121334856,0.04838720682374774,0.6,0.060095163829703264,4,0.04756322005311189,-0.04737892615615677,False,10,False
volume_q3_pct,tgt_ret_1,False,-0.030393253874998076,-0.027972081883262633,0.04718630851728141,0.6,0.5928008094343341,3,-0.020318222862773176,-0.0381793711993105,True,10,False
volume_q4_pct,tgt_ret_1,False,-0.015663337809677602,-0.0027377135544846523,0.030225221010785452,0.6,0.09057712277795213,3,-0.027232219873411324,0.005569777088146126,False,10,False
first_half_volume_pct,tgt_ret_1,False,0.040319902877584586,0.028886682787485185,0.04089923523230226,0.7,0.706289069304417,2,0.03760343521904964,0.03804803996081203,True,10,True
buy_time_std,tgt_ret_1,False,0.008178129899685584,0.009267864658402585,0.01328160145171885,0.9,0.6977972266441692,1,-0.010036376214494682,0.042874878839000485,False,10,False
sell_time_std,tgt_ret_1,False,0.011044299237190431,0.006116302950376647,0.03090154770129522,0.6,0.19792869307061553,2,-0.022763331748346223,0.06959744763505675,False,10,False
time_to_low_pct,tgt_ret_1,False,-0.0312585436543074,-0.023219867413900527,0.03820602569964953,0.8,0.6077540646713622,2,-0.008610609448512262,-0.06354762965939752,True,10,True
high_before_low,tgt_ret_1,False,-0.01731301038195841,-0.015015525470774857,0.02797563197630883,0.5,0.536735880836964,5,0.018904197542410003,-0.06855558949463503,False,10,False
trades_per_second,tgt_ret_1,False,0.012059904936883173,0.01343759015857506,0.018253449464885604,0.7,0.7361671657965321,2,-0.023676332005884627,0.01944026861845631,False,10,False
inter_trade_std,tgt_ret_1,False,-0.008749768869842307,-0.009562062244352154,0.020557378568194506,0.6,0.46514015454996616,2,0.022401913622359673,-0.018524884220408464,False,10,False
inter_trade_skew,tgt_ret_1,False,0.041737418742030595,0.042348397579247674,0.04335729944668562,0.9,0.9767305187289502,1,0.026442782026925616,0.04409526899031975,True,10,True
max_trades_per_second,tgt_ret_1,False,-0.014634653803974426,-0.02028933287703715,0.03137914268859744,0.8,0.6465865902834207,1,-0.056611384199924855,0.0025679293517426437,False,10,False
volume_per_second_std,tgt_ret_1,False,0.03590095904942174,0.028579263541939105,0.026832060712055097,0.9,1.0651162371997402,1,0.025904176645413887,0.027555764088057762,True,10,True
side_switches,tgt_ret_1,False,0.008545970809239713,0.010567346625954039,0.020314267069002464,0.6,0.5201933493371637,2,-0.022650116521297264,0.015990677044050113,False,10,False
side_switch_rate,tgt_ret_1,False,-0.006021089881689408,-0.005686912585649819,0.04505965149842561,0.5,0.12620853460991638,4,0.004028535279571467,-0.002703896036713987,False,10,False
max_buy_run,tgt_ret_1,False,0.008139844354201863,0.005852842746822124,0.023743104297010972,0.5,0.24650705626386607,4,0.001841697997100495,-0.0007491989415642115,False,10,False
cvd_final,tgt_ret_1,False,0.020940064454968807,0.02330706081963547,0.033558546020365704,0.8,0.6945193872669899,2,0.008411621840452299,0.04557594655154457,True,10,True
cvd_max,tgt_ret_1,False,0.036080124661278405,0.03654566007502211,0.029495046615278877,0.8,1.2390439842902607,2,0.02904784080148433,0.036474263395661115,True,10,True
cvd_range,tgt_ret_1,False,0.01731691831105689,0.006998934342021848,0.018334447593302976,0.7,0.3817368538869068,2,0.005966372445186189,0.014932436604694465,True,10,False
realized_vol,tgt_ret_1,False,0.024702170066816558,0.025807138180263027,0.018046595676483517,0.8,1.4300280586377994,1,0.00908244684313779,0.0306646317267087,True,10,True
return_kurtosis,tgt_ret_1,False,-0.007741267970397117,-0.0145524421711688,0.04544607080611836,0.5,0.32021342908284206,5,-0.029204164633874787,0.00313522000519555,False,10,False
return_autocorr_1,tgt_ret_1,False,0.012000638778199357,0.026606770361669706,0.049592458121779856,0.7,0.5365084000541733,3,0.004978358141834277,0.03572483907690996,True,10,True
up_volatility,tgt_ret_1,False,0.00912438561016772,0.007357856065996602,0.019968841090079906,0.5,0.3684668545763443,3,-0.0045777015509167575,0.006053760464009061,False,10,False
down_volatility,tgt_ret_1,False,0.015193456122938794,0.013857154521495715,0.025636015618909092,0.7,0.5405346418682432,3,-0.00037443113659262956,0.018783082115182086,False,10,False
garman_klass_vol,tgt_ret_1,False,0.011852948451267132,0.014588702965205175,0.02173821463022776,0.7,0.6711086081981665,3,0.012161444812403322,-0.018352070894084693,False,10,False
parkinson_vol,tgt_ret_1,False,0.010871092819034228,0.008503927303606702,0.016024297366668667,0.7,0.5306895590502017,3,0.015184211709018557,-0.018781740474229692,False,10,False
price_path_length,tgt_ret_1,False,0.006717613586019135,0.009126552004711906,0.019430584571269643,0.6,0.4697003310032455,2,-0.03385271041896037,0.020294776426239426,False,10,False
efficiency_ratio,tgt_ret_1,False,-0.008247819311650523,-0.02522559412725588,0.04595503676409691,0.6,0.548919028326483,3,0.002866143914555675,-0.01683496997555922,False,10,False
path_length_over_range,tgt_ret_1,False,0.0249527706491367,0.02749648981797297,0.02757029943566537,0.9,0.9973228575966454,1,-0.011699417213611788,0.05452110644050592,False,10,False
kyle_lambda,tgt_ret_1,False,0.016077791289636652,0.027408953520174428,0.019946856747281548,0.9,1.374098880211282,1,0.040488475421037125,-0.02372334404469706,False,10,False
roll_spread,tgt_ret_1,False,0.00585987357062122,-0.005351382066417559,0.04528301681640046,0.3,0.11817635932064076,3,0.015794255994617097,-0.02486779702213564,False,10,False
avg_notional_per_trade,tgt_ret_1,False,-0.01192848992828517,-0.0389297828809991,0.0202477768457026,1.0,1.9226694949110714,0,-0.011326731116755607,-0.018419474754230017,True,10,True
volume_skewness,tgt_ret_1,False,-0.020620035130070095,-0.029304067325471795,0.018276868742538307,0.9,1.6033417834461081,1,-0.04944973945276283,-0.0021068522151873425,True,10,True
volume_kurtosis,tgt_ret_1,False,-0.016650627990871792,-0.02491614260324112,0.017658437173626237,0.9,1.4110049693669737,1,-0.0417325709062846,-0.003153309495198912,True,10,True
trade_size_p25,tgt_ret_1,False,0.006515494285205597,0.014843546993762866,0.01818570634787588,0.8,0.8162205366027269,1,0.02528629798236879,-0.0022454554524145797,False,10,False
trade_size_p75,tgt_ret_1,False,-0.0073099911141899995,-0.012896659057436668,0.020000034417952405,0.7,0.644831843182249,1,0.0031539045042295595,-0.014132154914685427,False,10,False
