feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
fvg_bearish_count_10,31,5,0.06885080779380508,0.82,1.2004683937571117,0.10115855119941183
atr_percentile_14_z,119,2,0.1053381272918687,0.85,1.3200110108647383,0.09836689694191267
atr_percentile_10,118,2,0.0993912375520276,0.9,1.4583360713533469,0.09827319146452994
donchian_width_bps_10_z,117,3,0.08016416894951689,0.8833333333333333,1.7593640333646972,0.09816583625107678
golden_ratio_half_dist,16,9,0.04630040268856807,0.911111111111111,1.6289200332109304,0.09713411773873441
golden_ratio_half_dist_z,16,10,0.04341218798249096,0.905,1.3078183287984595,0.09420858171226963
atr_14_z,118,2,0.09798231224264743,0.85,1.2380901939708144,0.091497886456605
fvg_bearish_size_bps_z,38,8,0.04947782798839093,0.8375000000000001,1.1892074692704342,0.09104789098979416
range_compression_10,116,3,0.06892858222436282,0.9333333333333332,1.3310194242084898,0.08918495120044803
price_volume_angle_cos_z,15,10,0.040550757697336556,0.9099999999999999,1.577115373725769,0.08848518787366028
golden_ratio_composite,16,9,0.04042365218566716,0.9055555555555554,1.4240880928606252,0.08428811402842344
golden_ratio_composite_z,16,9,0.03607941118174208,0.8666666666666667,1.0767477119417166,0.07199912577093774
busiest_quartile,157,6,0.04148018252155983,0.8916666666666666,1.5053105613065039,0.07197239810342165
breakout_down_count_10,30,5,0.04792504485352387,0.8300000000000001,0.9861274734681811,0.07127222693146895
vpin,124,7,0.037557730677303953,0.9071428571428573,1.776042320799083,0.07084704559617389
aggression_imbalance,47,3,0.052864512151680663,0.9666666666666667,1.665099387910214,0.07084291592925454
max_monotonic_run,126,5,0.04595789658050947,0.8600000000000001,1.2213986713458342,0.07081712689018109
trade_size_p75,111,8,0.03614712978765328,0.8875,1.3021737755395308,0.07048823374801463
session_asia,146,5,0.04124570261584568,0.95,2.071829205929749,0.07020725931556057
area_above_vwap_pct_z,82,9,0.034431862925885424,0.8666666666666667,1.3072254187441,0.06871132172420372
vpin_z,124,6,0.03789464891908387,0.9166666666666669,1.637374111303022,0.06759461676598882
price_volume_angle_cos,15,6,0.03961543405530405,0.8749999999999999,1.7622342445734873,0.06745206578901668
trade_size_iqr,111,7,0.03633052579380607,0.8857142857142858,1.281566826949204,0.06691323833051557
max_down_sweep,126,4,0.047394692457631414,0.875,1.4572481570423894,0.0667439630282832
hour_cos,150,9,0.031359349707988954,0.9166666666666666,1.7281567660525725,0.06619027356663568
consecutive_direction_z,7,5,0.03796328310080936,0.97,1.9169671294538368,0.06598043981949475
median_trade_size,109,7,0.035933270242485015,0.8785714285714287,1.4634246447985766,0.06564785420776885
