test_day,train_start_day,train_end_day,variant,events,fast_pair_net_15m_bps,fast_gap_close_15m_bps,fast_pair_win_15m,fast_entry_decay_bps,bb_spread_bps_ob,entry_fill_lag_ms,exit_fill_lag_ms
2026-02-19,2026-01-20,2026-02-18,active_fast_exec_baseline,12.0,-9.676660198074698,1.6394345180360352,0.16666666666666666,39.321960204950216,3.3160947161107335,8004.416666666667,10436.666666666666
2026-02-19,2026-01-20,2026-02-18,active_fast_exec_state_top_quantile,12.0,-6.87250383129371,3.9718560587990535,0.3333333333333333,30.43031770612131,2.8443598900927665,10355.25,5623.5
2026-02-19,2026-01-20,2026-02-18,active_fast_exec_model_top_quantile,12.0,-1.8111816303064276,8.876753503900916,0.4166666666666667,31.88943149766847,2.6879351342073456,8161.25,8592.833333333334
2026-02-20,2026-01-21,2026-02-19,active_fast_exec_baseline,12.0,6.143635919693783,17.3208897382172,0.4166666666666667,24.952222219381355,3.177253818523415,10001.583333333334,10685.75
2026-02-20,2026-01-21,2026-02-19,active_fast_exec_state_top_quantile,12.0,-12.061520839638705,-1.4351082535411341,0.4166666666666667,43.49265162886834,2.626412586097571,8003.0,5676.416666666667
2026-02-20,2026-01-21,2026-02-19,active_fast_exec_model_top_quantile,12.0,-6.215590885212145,4.288188654626712,0.25,16.984378233424746,2.503779539838856,4537.333333333333,8916.583333333334
2026-02-21,2026-01-22,2026-02-20,active_fast_exec_baseline,12.0,7.301428119455309,18.51809296871722,0.4166666666666667,21.667723286201237,3.216664849261917,8479.0,10156.75
2026-02-21,2026-01-22,2026-02-20,active_fast_exec_state_top_quantile,12.0,13.490031462192954,25.52028388384188,0.5833333333333334,9.531705298935304,4.030252421648927,14288.5,8461.75
2026-02-21,2026-01-22,2026-02-20,active_fast_exec_model_top_quantile,12.0,9.371678647776564,20.894817460110627,0.5,7.665460725501858,3.523138812334062,15721.25,7154.833333333333
2026-02-22,2026-01-23,2026-02-21,active_fast_exec_baseline,12.0,-3.2289291124211714,7.894779330411736,0.25,19.350296798643456,3.123708442832907,8286.583333333334,1829.6666666666667
2026-02-22,2026-01-23,2026-02-21,active_fast_exec_state_top_quantile,12.0,4.8960238690558056,15.434311802519268,0.3333333333333333,28.00608491495493,2.5382879334634647,9412.583333333334,12900.666666666666
2026-02-22,2026-01-23,2026-02-21,active_fast_exec_model_top_quantile,12.0,13.57834719859406,24.572732931950153,0.5,18.989153680813537,2.994385733356095,4554.166666666667,5112.25
2026-02-23,2026-01-24,2026-02-22,active_fast_exec_baseline,12.0,-10.917452807954954,1.0503001919032182,0.25,39.244810760120934,3.9677529998581744,3709.0,1451.8333333333333
2026-02-23,2026-01-24,2026-02-22,active_fast_exec_state_top_quantile,12.0,-11.86587006891264,-0.03498556424637774,0.16666666666666666,24.842763258278264,3.8308845046662605,4190.083333333333,4508.0
2026-02-23,2026-01-24,2026-02-22,active_fast_exec_model_top_quantile,12.0,-3.3412688333538276,7.506529571882172,0.5,24.68629882078142,2.847798405236001,5353.333333333333,7394.166666666667
2026-02-24,2026-01-25,2026-02-23,active_fast_exec_baseline,12.0,-32.5649989534055,-22.212677698861256,0.0,48.51931026149706,2.822785505453088,2148.0833333333335,6719.083333333333
2026-02-24,2026-01-25,2026-02-23,active_fast_exec_state_top_quantile,12.0,-19.685608308280816,-7.708637675410318,0.0,20.913760978628257,4.338513417676902,6342.5,3191.75
2026-02-24,2026-01-25,2026-02-23,active_fast_exec_model_top_quantile,12.0,-9.431077691200644,1.4931669415371713,0.3333333333333333,39.65220376529466,2.9242446327378127,3063.6666666666665,2867.4166666666665
2026-02-25,2026-01-26,2026-02-24,active_fast_exec_baseline,12.0,-11.649187344579483,-0.21991922785865162,0.4166666666666667,29.42362160266406,3.4292681167208356,9421.166666666666,7764.25
2026-02-25,2026-01-26,2026-02-24,active_fast_exec_state_top_quantile,12.0,-13.423513459602185,-0.9457856523710967,0.25,19.605535176047127,4.477727807231087,19269.833333333332,9442.25
2026-02-25,2026-01-26,2026-02-24,active_fast_exec_model_top_quantile,12.0,-13.108463140697438,-2.3793138370240925,0.5,41.37839079171341,2.7291493036733505,2393.0,6834.083333333333
2026-02-26,2026-01-27,2026-02-25,active_fast_exec_baseline,12.0,-26.757565524701025,-14.715850865913241,0.16666666666666666,37.63582005050827,4.04171465878779,2891.75,4405.916666666667
2026-02-26,2026-01-27,2026-02-25,active_fast_exec_state_top_quantile,12.0,-25.653324895249572,-13.306548456685773,0.0,17.52219821555323,4.346776438563796,8035.583333333333,9601.833333333334
2026-02-26,2026-01-27,2026-02-25,active_fast_exec_model_top_quantile,12.0,-28.98236795859123,-17.706465133965803,0.08333333333333333,33.30568731437852,3.275902824625421,4433.333333333333,2713.6666666666665
2026-02-27,2026-01-28,2026-02-26,active_fast_exec_baseline,12.0,-8.87189476977727,2.3018809990309657,0.25,17.25004404282258,3.173775768808238,17709.833333333332,21480.166666666668
2026-02-27,2026-01-28,2026-02-26,active_fast_exec_state_top_quantile,12.0,-14.156793049832146,-2.6747281843369124,0.16666666666666666,17.80943141808313,3.4820648654952326,8562.583333333334,15043.75
2026-02-27,2026-01-28,2026-02-26,active_fast_exec_model_top_quantile,12.0,-3.050020341488739,7.660357726724612,0.25,16.32102943468374,2.7103780682133523,15467.416666666666,9106.666666666666
2026-02-28,2026-01-29,2026-02-27,active_fast_exec_baseline,12.0,-29.57643707342629,-18.590431889241497,0.08333333333333333,28.38845680850281,3.2574602009288665,9193.916666666666,10598.75
2026-02-28,2026-01-29,2026-02-27,active_fast_exec_state_top_quantile,12.0,-10.356178127435573,0.6493497756310251,0.08333333333333333,23.15311525479989,3.005527903066598,20380.083333333332,10953.666666666666
2026-02-28,2026-01-29,2026-02-27,active_fast_exec_model_top_quantile,12.0,-40.72501511924484,-29.964011650464585,0.08333333333333333,34.460197416341934,2.7610034687802485,13318.583333333334,10710.333333333334
2026-03-01,2026-01-30,2026-02-28,active_fast_exec_baseline,12.0,-3.2334723755741592,7.318821986334413,0.5,32.14116284138803,2.784321122082082,2832.25,3975.1666666666665
2026-03-01,2026-01-30,2026-02-28,active_fast_exec_state_top_quantile,12.0,-8.606100413312694,2.9374255587667295,0.4166666666666667,22.0113452929932,3.5435259720794234,5925.25,11522.75
2026-03-01,2026-01-30,2026-02-28,active_fast_exec_model_top_quantile,12.0,-23.811905093096314,-12.847378663144449,0.3333333333333333,32.65125709631278,2.9645264299518637,8416.5,2730.5833333333335
2026-03-02,2026-01-31,2026-03-01,active_fast_exec_baseline,12.0,2.5402586172302235,14.218159798978595,0.3333333333333333,26.64170637883332,3.6779011817483727,6196.25,3627.3333333333335
2026-03-02,2026-01-31,2026-03-01,active_fast_exec_state_top_quantile,12.0,3.0785823566644495,15.314662870386703,0.3333333333333333,15.904360868740548,4.236080513722254,8108.083333333333,12822.5
2026-03-02,2026-01-31,2026-03-01,active_fast_exec_model_top_quantile,12.0,4.936099525110605,16.819696009129174,0.3333333333333333,15.428266990271576,3.8835964840185677,4013.1666666666665,13797.666666666666
2026-03-03,2026-02-01,2026-03-02,active_fast_exec_baseline,12.0,15.337463059210284,26.046914208707562,0.4166666666666667,17.366386009945074,2.7094511494972795,4968.833333333333,5235.0
2026-03-03,2026-02-01,2026-03-02,active_fast_exec_state_top_quantile,12.0,-1.4628824386396078,9.25113126353257,0.08333333333333333,19.202539448006558,2.7140137021721795,5627.916666666667,7902.416666666667
2026-03-03,2026-02-01,2026-03-02,active_fast_exec_model_top_quantile,12.0,11.258620078053903,22.460200233147077,0.3333333333333333,6.979796948903181,3.2015801550931755,5759.333333333333,10854.916666666666
2026-03-04,2026-02-02,2026-03-03,active_fast_exec_baseline,12.0,-13.538812933134336,-2.6070304250303,0.25,22.020314780053692,2.931782508104035,2959.25,5406.5
2026-03-04,2026-02-02,2026-03-03,active_fast_exec_state_top_quantile,12.0,-13.01586641657815,-2.202101210126983,0.16666666666666666,13.632339767009151,2.813765206451168,3900.8333333333335,3337.6666666666665
2026-03-04,2026-02-02,2026-03-03,active_fast_exec_model_top_quantile,12.0,-13.589600239628673,-2.8740904317531295,0.25,22.64024337809765,2.7155098078755437,4149.333333333333,8553.416666666666
