symbol,file,mid_price,bid_depth_usd,ask_depth_usd,total_depth_usd,spread_bps,fr_abs_bps,ob_source,bid_levels,ask_levels,entry_slip_500,exit_slip_500,rt_slip_500,filled_pct_500,net_pnl_ml_loso_p50_500,dollar_pnl_ml_loso_p50_500,net_pnl_fixed_10s_500,dollar_pnl_fixed_10s_500,net_pnl_fixed_5s_500,dollar_pnl_fixed_5s_500,entry_slip_1000,exit_slip_1000,rt_slip_1000,filled_pct_1000,net_pnl_ml_loso_p50_1000,dollar_pnl_ml_loso_p50_1000,net_pnl_fixed_10s_1000,dollar_pnl_fixed_10s_1000,net_pnl_fixed_5s_1000,dollar_pnl_fixed_5s_1000,entry_slip_2000,exit_slip_2000,rt_slip_2000,filled_pct_2000,net_pnl_ml_loso_p50_2000,dollar_pnl_ml_loso_p50_2000,net_pnl_fixed_10s_2000,dollar_pnl_fixed_10s_2000,net_pnl_fixed_5s_2000,dollar_pnl_fixed_5s_2000,entry_slip_3000,exit_slip_3000,rt_slip_3000,filled_pct_3000,net_pnl_ml_loso_p50_3000,dollar_pnl_ml_loso_p50_3000,net_pnl_fixed_10s_3000,dollar_pnl_fixed_10s_3000,net_pnl_fixed_5s_3000,dollar_pnl_fixed_5s_3000,entry_slip_5000,exit_slip_5000,rt_slip_5000,filled_pct_5000,net_pnl_ml_loso_p50_5000,dollar_pnl_ml_loso_p50_5000,net_pnl_fixed_10s_5000,dollar_pnl_fixed_10s_5000,net_pnl_fixed_5s_5000,dollar_pnl_fixed_5s_5000,entry_slip_7500,exit_slip_7500,rt_slip_7500,filled_pct_7500,net_pnl_ml_loso_p50_7500,dollar_pnl_ml_loso_p50_7500,net_pnl_fixed_10s_7500,dollar_pnl_fixed_10s_7500,net_pnl_fixed_5s_7500,dollar_pnl_fixed_5s_7500,entry_slip_10000,exit_slip_10000,rt_slip_10000,filled_pct_10000,net_pnl_ml_loso_p50_10000,dollar_pnl_ml_loso_p50_10000,net_pnl_fixed_10s_10000,dollar_pnl_fixed_10s_10000,net_pnl_fixed_5s_10000,dollar_pnl_fixed_5s_10000,entry_slip_15000,exit_slip_15000,rt_slip_15000,filled_pct_15000,net_pnl_ml_loso_p50_15000,dollar_pnl_ml_loso_p50_15000,net_pnl_fixed_10s_15000,dollar_pnl_fixed_10s_15000,net_pnl_fixed_5s_15000,dollar_pnl_fixed_5s_15000,entry_slip_20000,exit_slip_20000,rt_slip_20000,filled_pct_20000,net_pnl_ml_loso_p50_20000,dollar_pnl_ml_loso_p50_20000,net_pnl_fixed_10s_20000,dollar_pnl_fixed_10s_20000,net_pnl_fixed_5s_20000,dollar_pnl_fixed_5s_20000,entry_slip_30000,exit_slip_30000,rt_slip_30000,filled_pct_30000,net_pnl_ml_loso_p50_30000,dollar_pnl_ml_loso_p50_30000,net_pnl_fixed_10s_30000,dollar_pnl_fixed_10s_30000,net_pnl_fixed_5s_30000,dollar_pnl_fixed_5s_30000,entry_slip_50000,exit_slip_50000,rt_slip_50000,filled_pct_50000,net_pnl_ml_loso_p50_50000,dollar_pnl_ml_loso_p50_50000,net_pnl_fixed_10s_50000,dollar_pnl_fixed_10s_50000,net_pnl_fixed_5s_50000,dollar_pnl_fixed_5s_50000
POWERUSDT,POWERUSDT_20260227_030000.jsonl,1.923285,22986.016589999992,20667.995089999993,43654.01167999998,0.05199437420789674,44.0751,ob200,200,200,1.1529027080366911,1.6801836887735464,2.8330863968102378,100.0,20.766913603189764,1.0383456801594884,13.766913603189764,0.6883456801594882,11.766913603189762,0.5883456801594881,3.099562254092261,3.0381987915973405,6.137761045689602,100.0,17.4622389543104,1.74622389543104,10.4622389543104,1.04622389543104,8.462238954310397,0.8462238954310396,4.548915557287131,5.057760864818002,9.606676422105133,100.0,13.993323577894868,2.7986647155789734,6.993323577894868,1.3986647155789738,4.993323577894866,0.9986647155789733,5.898376351038101,7.021985778412288,12.920362129450389,100.0,10.679637870549612,3.203891361164884,3.6796378705496124,1.1038913611648837,1.6796378705496107,0.5038913611648832,8.077724280895316,10.448334233042464,18.52605851393778,100.0,5.073941486062221,2.5369707430311106,-1.9260585139377788,-0.9630292569688894,-3.9260585139377806,-1.9630292569688903,10.498468948811654,14.301547652524198,24.80001660133585,100.0,-1.2000166013358502,-0.9000124510018878,-8.20001660133585,-6.150012451001888,-10.200016601335852,-7.6500124510018885,12.728617030940976,17.44630256292291,30.174919593863883,100.0,-6.574919593863882,-6.574919593863882,-13.574919593863882,-13.574919593863882,-15.574919593863884,-15.574919593863886,17.74824341841028,23.974264116537938,41.72250753494822,100.0,-18.12250753494822,-27.18376130242233,-25.12250753494822,-37.68376130242233,-27.12250753494822,-40.68376130242233,21.842233607500088,30.218189443876618,52.0604230513767,100.0,-28.4604230513767,-56.9208461027534,-35.4604230513767,-70.9208461027534,-37.4604230513767,-74.9208461027534,24.676169367415216,30.98544621724393,55.661615584659145,68.89331696666665,-32.061615584659144,-96.18484675397744,-39.061615584659144,-117.18484675397742,-41.061615584659144,-123.18484675397742,24.676169367415216,30.98544621724393,55.661615584659145,41.33599017999999,-32.061615584659144,-160.3080779232957,-39.061615584659144,-195.3080779232957,-41.061615584659144,-205.3080779232957
POWERUSDT,POWERUSDT_20260227_040000.jsonl,2.050915,34142.89247,22103.440790000008,56246.33326000001,0.048758724764631944,23.3708,ob200,200,200,8.775022134932087,0.024379362383398634,8.799401497315486,100.0,14.800598502684515,0.7400299251342258,7.800598502684515,0.3900299251342258,5.8005985026845135,0.2900299251342257,9.676851451503715,0.024379362383398634,9.701230813887115,100.0,13.898769186112887,1.3898769186112887,6.898769186112887,0.6898769186112887,4.898769186112885,0.4898769186112885,10.445991428835368,0.6223067933908757,11.068298222226243,100.0,12.531701777773758,2.5063403555547517,5.531701777773758,1.1063403555547517,3.5317017777737565,0.7063403555547513,11.160621117536339,1.8562993413999505,13.016920458936289,100.0,10.583079541063713,3.1749238623191136,3.5830795410637126,1.074923862319114,1.5830795410637108,0.4749238623191132,12.067418602441435,4.27812179528896,16.345540397730396,100.0,7.2544596022696055,3.627229801134803,0.2544596022696055,0.12722980113480276,-1.7455403977303963,-0.8727701988651981,12.52266345502066,7.720807194710408,20.24347064973107,100.0,3.356529350268932,2.517397012701699,-3.643470649731068,-2.732602987298301,-5.64347064973107,-4.232602987298303,12.750270319296575,10.387954682321825,23.1382250016184,100.0,0.46177499838159974,0.46177499838159974,-6.5382250016184,-6.5382250016184,-8.538225001618402,-8.538225001618402,13.510923297121126,15.67477319411948,29.185696491240606,100.0,-5.585696491240604,-8.378544736860906,-12.585696491240604,-18.878544736860906,-14.585696491240606,-21.878544736860906,17.565154716168532,20.811653613326154,38.376808329494686,100.0,-14.776808329494685,-29.55361665898937,-21.776808329494685,-43.55361665898937,-23.776808329494685,-47.55361665898937,26.100701489425617,23.582457439441804,49.68315892886742,73.67813596666669,-26.08315892886742,-78.24947678660226,-33.08315892886742,-99.24947678660226,-35.08315892886742,-105.24947678660226,28.96564085859953,23.582457439441804,52.54809829804134,44.206881580000015,-28.948098298041337,-144.7404914902067,-35.94809829804134,-179.7404914902067,-37.94809829804134,-189.7404914902067
POWERUSDT,POWERUSDT_20260227_050000.jsonl,1.976955,24861.287530000012,38159.031060000016,63020.318590000024,1.770399427402609,23.6689,ob200,200,200,1.604739576790031,3.2211081929856613,4.8258477697756925,100.0,18.77415223022431,0.9387076115112155,11.77415223022431,0.5887076115112155,9.774152230224306,0.48870761151121533,2.4616481036285593,4.814453975760989,7.276102079389548,100.0,16.323897920610452,1.6323897920610453,9.323897920610452,0.9323897920610452,7.3238979206104515,0.7323897920610452,3.5728172970377323,6.471284752796123,10.044102049833855,100.0,13.555897950166147,2.7111795900332294,6.5558979501661465,1.3111795900332293,4.555897950166145,0.911179590033229,4.551601635215965,7.781212944025436,12.3328145792414,100.0,11.2671854207586,3.3801556262275803,4.267185420758601,1.2801556262275802,2.267185420758599,0.6801556262275797,6.193367906463442,9.54819617435929,15.741564080822734,100.0,7.858435919177268,3.929217959588634,0.8584359191772677,0.42921795958863385,-1.141564080822734,-0.570782040411367,7.933688749040527,11.391697927852023,19.32538667689255,100.0,4.274613323107452,3.2059599923305893,-2.7253866768925477,-2.0440400076694107,-4.725386676892549,-3.5440400076694116,9.785121450937508,12.394091015447096,22.179212466384605,100.0,1.4207875336153961,1.4207875336153961,-5.579212466384604,-5.579212466384604,-7.579212466384606,-7.579212466384606,13.795864024233692,14.086949231934966,27.88281325616866,100.0,-4.282813256168659,-6.424219884252988,-11.282813256168659,-16.924219884252988,-13.28281325616866,-19.92421988425299,17.922963016576183,15.619150360805879,33.542113377382066,100.0,-9.942113377382064,-19.88422675476413,-16.942113377382064,-33.88422675476413,-18.942113377382064,-37.88422675476413,21.78410863750548,20.706392908235596,42.490501545741076,82.87095843333337,-18.890501545741074,-56.67150463722323,-25.890501545741074,-77.67150463722322,-27.890501545741074,-83.67150463722322,21.78410863750548,25.410027208881317,47.1941358463868,49.722575060000025,-23.5941358463868,-117.970679231934,-30.5941358463868,-152.97067923193399,-32.5941358463868,-162.97067923193399
POWERUSDT,POWERUSDT_20260227_060000.jsonl,1.793295,24192.127869999982,21700.20841999999,45892.33628999998,3.959192436269484,26.153100000000002,ob200,200,200,4.780160567168174,3.1263718339306967,7.906532401098871,100.0,15.69346759890113,0.7846733799450565,8.69346759890113,0.4346733799450565,6.693467598901129,0.3346733799450564,7.268977921001869,4.194977109177235,11.463955030179104,100.0,12.136044969820897,1.2136044969820898,5.136044969820897,0.5136044969820898,3.1360449698208956,0.3136044969820896,9.830944475017233,5.754317594194172,15.585262069211407,100.0,8.014737930788595,1.602947586157719,1.0147379307885949,0.202947586157719,-0.9852620692114069,-0.1970524138422814,12.030193208192644,7.085232113416953,19.115425321609596,100.0,4.4845746783904055,1.3453724035171217,-2.5154253216095945,-0.7546275964828784,-4.515425321609596,-1.354627596482879,15.533240338994567,9.289787877041297,24.823028216035866,100.0,-1.223028216035864,-0.611514108017932,-8.223028216035864,-4.111514108017932,-10.223028216035866,-5.111514108017933,18.6273877643083,12.289290580782806,30.916678345091107,100.0,-7.3166783450911055,-5.487508758818329,-14.316678345091105,-10.73750875881833,-16.316678345091105,-12.23750875881833,22.51330430136652,14.449961026007685,36.9632653273742,100.0,-13.3632653273742,-13.3632653273742,-20.3632653273742,-20.3632653273742,-22.3632653273742,-22.3632653273742,30.61574069558111,17.84024173836773,48.45598243394884,100.0,-24.85598243394884,-37.28397365092326,-31.85598243394884,-47.78397365092326,-33.85598243394884,-50.78397365092326,37.392836803143396,22.05687107169569,59.449707874839085,100.0,-35.84970787483908,-71.69941574967817,-42.84970787483908,-85.69941574967817,-44.84970787483908,-89.69941574967817,41.83768349838253,23.812645481189374,65.65032897957191,72.33402806666665,-42.05032897957191,-126.15098693871573,-49.05032897957191,-147.15098693871573,-51.05032897957191,-153.15098693871573,41.83768349838253,23.812645481189374,65.65032897957191,43.400416839999984,-42.05032897957191,-210.25164489785953,-49.05032897957191,-245.25164489785953,-51.05032897957191,-255.25164489785953
POWERUSDT,POWERUSDT_20260227_070000.jsonl,1.84184,23403.933500000014,20848.49217999998,44252.42567999999,2.9318507579376325,21.1007,ob200,200,200,1.4960225318970304,3.114457037148708,4.610479569045738,100.0,18.989520430954265,0.9494760215477132,11.989520430954263,0.5994760215477131,9.989520430954261,0.49947602154771303,2.216748308427271,4.7985327344496085,7.01528104287688,100.0,16.584718957123123,1.6584718957123121,9.584718957123123,0.9584718957123123,7.58471895712312,0.758471895712312,3.91986023740355,7.553409215576554,11.473269452980105,100.0,12.126730547019896,2.4253461094039794,5.126730547019896,1.0253461094039793,3.1267305470198945,0.6253461094039788,5.022886126733862,9.282555353345039,14.305441480078901,100.0,9.2945585199211,2.7883675559763303,2.2945585199211003,0.6883675559763301,0.2945585199210985,0.08836755597632955,6.0326031120766235,11.942215682906236,17.97481879498286,100.0,5.625181205017142,2.812590602508571,-1.3748187949828576,-0.6874093974914288,-3.3748187949828594,-1.6874093974914297,7.5933728792269966,15.179270310670244,22.77264318989724,100.0,0.82735681010276,0.62051760757707,-6.17264318989724,-4.62948239242293,-8.172643189897242,-6.129482392422931,9.494738086668734,18.59589762221764,28.090635708886374,100.0,-4.490635708886373,-4.490635708886373,-11.490635708886373,-11.490635708886373,-13.490635708886375,-13.490635708886373,13.745784842279337,23.871630727797378,37.617415570076716,100.0,-14.017415570076714,-21.02612335511507,-21.017415570076714,-31.52612335511507,-23.017415570076714,-34.52612335511507,19.08391440185903,29.435480970424603,48.51939537228363,100.0,-24.91939537228363,-49.83879074456726,-31.91939537228363,-63.83879074456727,-33.91939537228363,-67.83879074456726,22.90966250539308,30.46777922044261,53.37744172583569,69.49497393333326,-29.777441725835686,-89.33232517750706,-36.777441725835686,-110.33232517750706,-38.777441725835686,-116.33232517750706,22.90966250539308,30.46777922044261,53.37744172583569,41.69698435999996,-29.777441725835686,-148.88720862917845,-36.777441725835686,-183.88720862917845,-38.777441725835686,-193.88720862917845
POWERUSDT,POWERUSDT_20260227_080000.jsonl,1.96949,23558.013440000006,23130.366149999983,46688.37958999999,4.569710940396361,31.1051,ob200,200,200,2.357357604066917,5.217005618703674,7.574363222770591,100.0,16.02563677722941,0.8012818388614704,9.02563677722941,0.45128183886147055,7.025636777229408,0.35128183886147046,2.512684154958911,7.965792891150964,10.478477046109875,100.0,13.121522953890127,1.3121522953890126,6.121522953890127,0.6121522953890127,4.121522953890125,0.4121522953890125,3.240090638738045,9.996784505182854,13.236875143920898,100.0,10.363124856079104,2.0726249712158205,3.3631248560791036,0.6726249712158208,1.3631248560791018,0.27262497121582036,3.8386460216731386,11.496436657196163,15.335082678869302,100.0,8.2649173211307,2.4794751963392097,1.2649173211306994,0.37947519633920984,-0.7350826788693023,-0.22052480366079072,5.220090437091022,14.554105681513551,19.77419611860457,100.0,3.82580388139543,1.912901940697715,-3.17419611860457,-1.587098059302285,-5.174196118604572,-2.587098059302286,7.523369224220346,17.893334512503824,25.41670373672417,100.0,-1.8167037367241683,-1.3625278025431262,-8.816703736724168,-6.612527802543127,-10.81670373672417,-8.112527802543129,10.328321639851662,21.33953556871491,31.667857208566573,100.0,-8.067857208566572,-8.067857208566572,-15.067857208566572,-15.067857208566572,-17.067857208566572,-17.067857208566572,16.224114857965958,28.035709441179055,44.25982429914501,100.0,-20.659824299145008,-30.98973644871751,-27.659824299145008,-41.489736448717515,-29.659824299145008,-44.489736448717515,22.755245027759766,33.73700868262532,56.492253710385086,100.0,-32.892253710385084,-65.78450742077017,-39.892253710385084,-79.78450742077017,-41.892253710385084,-83.78450742077017,27.114320979207818,37.042156986976345,64.15647796618416,77.10122049999994,-40.556477966184154,-121.66943389855246,-47.556477966184154,-142.66943389855246,-49.556477966184154,-148.66943389855246,27.114320979207818,37.042156986976345,64.15647796618416,46.260732299999965,-40.556477966184154,-202.78238983092078,-47.556477966184154,-237.78238983092075,-49.556477966184154,-247.78238983092075
POWERUSDT,POWERUSDT_20260227_090000.jsonl,1.466685,11243.351850000003,62110.64469,73353.99654000001,0.06818096592019085,250.0,ob200,200,200,3.69183747165565,9.658850909222412,13.350688380878061,100.0,10.24931161912194,0.512465580956097,3.24931161912194,0.162465580956097,1.2493116191219382,0.06246558095609692,6.686003318843723,14.90868394891294,21.59468726775666,100.0,2.0053127322433397,0.20053127322433398,-4.99468726775666,-0.49946872677566606,-6.994687267756662,-0.6994687267756662,11.139583979435715,19.159433975572846,30.29901795500856,100.0,-6.699017955008557,-1.3398035910017114,-13.699017955008557,-2.7398035910017113,-15.699017955008559,-3.1398035910017117,14.222597759386616,21.682141804839908,35.904739564226524,100.0,-12.304739564226523,-3.691421869267957,-19.304739564226523,-5.791421869267957,-21.304739564226523,-6.3914218692679565,20.014756066078554,24.200237838079712,44.21499390415826,100.0,-20.61499390415826,-10.30749695207913,-27.61499390415826,-13.807496952079132,-29.61499390415826,-14.807496952079132,29.44699409381652,25.485318143970535,54.93231223778706,100.0,-31.332312237787058,-23.49923417834029,-38.33231223778706,-28.749234178340295,-40.33231223778706,-30.249234178340295,39.41317385819272,26.12798186317584,65.54115572136857,100.0,-41.94115572136857,-41.94115572136857,-48.94115572136857,-48.94115572136857,-50.94115572136857,-50.94115572136857,44.381957031909515,26.770727981012506,71.15268501292202,74.95567900000002,-47.55268501292202,-71.32902751938302,-54.55268501292202,-81.82902751938302,-56.55268501292202,-84.82902751938302,44.381957031909515,27.0921319443702,71.47408897627972,56.21675925000002,-47.874088976279715,-95.74817795255943,-54.874088976279715,-109.74817795255943,-56.874088976279715,-113.74817795255943,44.381957031909515,27.41355651332825,71.79551354523777,37.47783950000001,-48.195513545237766,-144.5865406357133,-55.195513545237766,-165.5865406357133,-57.195513545237766,-171.5865406357133,44.381957031909515,27.670711005860714,72.05266803777023,22.486703700000003,-48.45266803777023,-242.26334018885117,-55.45266803777023,-277.26334018885115,-57.45266803777023,-287.26334018885115
REDUSDT,REDUSDT_20260227_040000.jsonl,0.18603999999999998,100718.16962,71098.24080000001,171816.41042000003,8.600301010536512,51.761100000000006,ob200,200,200,4.495583742953696,4.30015050526751,8.795734248221205,100.0,14.804265751778797,0.7402132875889398,7.804265751778797,0.3902132875889398,5.804265751778795,0.2902132875889397,6.447483538277841,5.4087192237556065,11.856202762033448,100.0,11.743797237966554,1.1743797237966553,4.743797237966554,0.47437972379665533,2.743797237966552,0.2743797237966552,11.002800621479121,7.663263331371577,18.6660639528507,100.0,4.933936047149302,0.9867872094298604,-2.0660639528506977,-0.41321279057013954,-4.066063952850699,-0.8132127905701398,15.533318762936425,12.20912557868829,27.742444341624715,100.0,-4.142444341624714,-1.242733302487414,-11.142444341624714,-3.342733302487414,-13.142444341624715,-3.9427333024874147,22.816857331876093,22.304467910291,45.12132524216709,100.0,-21.521325242167087,-10.760662621083544,-28.521325242167087,-14.260662621083544,-30.521325242167087,-15.260662621083544,34.07381968881939,36.38141682903299,70.45523651785238,100.0,-46.85523651785238,-35.14142738838929,-53.85523651785238,-40.39142738838929,-55.85523651785238,-41.89142738838929,43.09724675050683,51.688237881370696,94.78548463187752,100.0,-71.18548463187753,-71.18548463187753,-78.18548463187753,-78.18548463187753,-80.18548463187753,-80.18548463187753,70.43937933376517,86.50574884042415,156.94512817418934,100.0,-133.34512817418934,-200.017692261284,-140.34512817418934,-210.51769226128403,-142.34512817418934,-213.51769226128403,89.68048636643066,113.44406093819285,203.1245473046235,100.0,-179.5245473046235,-359.049094609247,-186.5245473046235,-373.049094609247,-188.5245473046235,-377.049094609247,120.84080745172496,167.46462980195537,288.30543725368034,100.0,-264.7054372536803,-794.116311761041,-271.7054372536803,-815.116311761041,-273.7054372536803,-821.116311761041,184.8296677724674,288.3907830452555,473.22045081772285,100.0,-449.6204508177228,-2248.1022540886142,-456.6204508177228,-2283.1022540886142,-458.6204508177228,-2293.1022540886142
ROBOUSDT,ROBOUSDT_20260228_080000.jsonl,0.038635,140880.06550000003,118996.6454,259876.7109,2.5883266468236212,16.9382,ob200,200,200,3.2018636264640445,9.511307220518816,12.71317084698286,100.0,10.88682915301714,0.5443414576508571,3.886829153017141,0.19434145765085706,1.886829153017139,0.09434145765085696,4.8366074023686805,12.973106846158107,17.809714248526788,100.0,5.790285751473213,0.5790285751473213,-1.2097142485267867,-0.12097142485267866,-3.2097142485267884,-0.3209714248526789,6.99622630423634,16.191743396082185,23.187969700318526,100.0,0.41203029968147575,0.08240605993629516,-6.587969700318524,-1.317593940063705,-8.587969700318526,-1.7175939400637052,8.888812437311781,19.489141790170894,28.377954227482675,100.0,-4.777954227482674,-1.4333862682448022,-11.777954227482674,-3.5333862682448025,-13.777954227482676,-4.133386268244802,14.239679004550963,23.823183151501205,38.06286215605217,100.0,-14.462862156052168,-7.231431078026084,-21.462862156052168,-10.731431078026084,-23.462862156052168,-11.731431078026084,20.089508545885668,28.427788197901062,48.51729674378673,100.0,-24.91729674378673,-18.687972557840045,-31.91729674378673,-23.937972557840045,-33.91729674378673,-25.437972557840045,24.093689373832937,31.830019251668958,55.923708625501895,100.0,-32.323708625501894,-32.323708625501894,-39.323708625501894,-39.323708625501894,-41.323708625501894,-41.323708625501894,30.560352817414223,38.543612285852205,69.10396510326643,100.0,-45.50396510326643,-68.25594765489966,-52.50396510326643,-78.75594765489966,-54.50396510326643,-81.75594765489966,34.79245085268155,43.91866508586974,78.71111593855129,100.0,-55.111115938551286,-110.22223187710256,-62.111115938551286,-124.22223187710256,-64.1111159385513,-128.2222318771026,44.13330589994525,52.392906397577214,96.52621229752246,100.0,-72.92621229752245,-218.77863689256733,-79.92621229752245,-239.77863689256733,-81.92621229752247,-245.7786368925674,59.97361214756317,67.92953310175142,127.90314524931459,100.0,-104.30314524931458,-521.515726246573,-111.30314524931458,-556.515726246573,-113.3031452493146,-566.515726246573
ROBOUSDT,ROBOUSDT_20260228_120000.jsonl,0.037015,103420.81689999998,62583.66300000003,166004.4799,2.701607456435532,16.6975,ob200,200,200,5.943714718877788,7.322065033261621,13.265779752139409,100.0,10.334220247860593,0.5167110123930296,3.3342202478605927,0.16671101239302963,1.334220247860591,0.06671101239302954,7.949581122574374,8.388731858711516,16.33831298128589,100.0,7.261687018714113,0.7261687018714112,0.26168701871411315,0.026168701871411314,-1.7383129812858886,-0.17383129812858886,11.14448508718125,12.950212519679074,24.094697606860322,100.0,-0.4946976068603206,-0.09893952137206412,-7.494697606860321,-1.4989395213720642,-9.494697606860322,-1.8989395213720643,15.112909329156356,16.771713124453278,31.884622453609634,100.0,-8.284622453609632,-2.4853867360828894,-15.284622453609632,-4.5853867360828895,-17.284622453609636,-5.185386736082891,21.249915708315037,23.543258251481795,44.79317395979683,100.0,-21.19317395979683,-10.596586979898415,-28.19317395979683,-14.096586979898415,-30.19317395979683,-15.096586979898415,30.013991124501967,29.64636953517716,59.66036065967913,100.0,-36.06036065967913,-27.045270494759343,-43.06036065967913,-32.29527049475934,-45.06036065967913,-33.79527049475934,37.16605334265475,36.232933535690805,73.39898687834555,100.0,-49.79898687834555,-49.79898687834555,-56.79898687834555,-56.79898687834556,-58.79898687834555,-58.79898687834556,51.44116514419192,55.75828884015732,107.19945398434925,100.0,-83.59945398434925,-125.39918097652388,-90.59945398434925,-135.89918097652387,-92.59945398434925,-138.89918097652387,64.52035161347771,78.29509799414458,142.8154496076223,100.0,-119.2154496076223,-238.4308992152446,-126.2154496076223,-252.4308992152446,-128.2154496076223,-256.4308992152446,105.78211951317986,127.9374885258749,233.71960803905478,100.0,-210.11960803905478,-630.3588241171643,-217.11960803905478,-651.3588241171643,-219.11960803905478,-657.3588241171643,175.06665850193255,201.37077204683408,376.43743054876666,100.0,-352.83743054876663,-1764.1871527438332,-359.83743054876663,-1799.1871527438332,-361.83743054876663,-1809.1871527438332
