state,target,real_uplift,shuffle_mean,shuffle_std,shuffle_p95,shuffle_p99,real_exceeds_p99,symbol
S10_thin_move,big_B_24h,1.2962118807882057,0.7252305473010012,0.20506872625577524,1.0801765673235046,1.1881942240558552,1.0,BANUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BARDUSDT
S06_compress_vol,big_B_24h,1.357027876978839,0.8461467938809232,0.12881319071822184,1.0377272000426416,1.1175523692766909,1.0,BARDUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BARDUSDT
S07_compress_oi,big_B_24h,0.0,0.0035148415786548075,0.017684854576403918,0.0,0.09249583101723179,0.0,BARDUSDT
S01_fund_high,big_A_k3.0_24h,41.6,12.896000000000003,10.77993988851515,31.200000000000003,41.6,0.0,BARDUSDT
S01_fund_high,big_B_24h,2.3066147859922177,2.790275486381323,0.19709385496794843,3.156420233463035,3.2778210116731517,0.0,BARDUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,3.5101642105263156,2.6833960807051,7.882105263157896,10.509473684210526,0.0,BARDUSDT
S03_oi_surge,big_B_24h,1.2881261519557647,1.1526888879787016,0.10128861874392814,1.318795822240426,1.380135162809748,0.0,BARDUSDT
S09_stall_fund,big_A_k3.0_24h,8.994594594594595,3.948627027027027,3.969654042969229,9.219459459459255,13.491891891891894,0.0,BARDUSDT
S09_stall_fund,big_B_24h,1.9424124513618677,1.7920592280996952,0.1520937542789924,2.0474077190030497,2.0999053528236407,0.0,BARDUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.4290644628099174,1.2593889569516412,4.1256198347107444,4.1256198347107444,0.0,BARDUSDT
S10_thin_move,big_B_24h,1.0113387143454353,0.6793306621217482,0.13334704166330455,0.915020741550632,1.0113387143454353,0.0,BARDUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S06_compress_vol,big_B_24h,1.1812588736393752,0.5477666148333445,0.1754107534563885,0.8437563383138394,1.0125076059766074,1.0,BEATUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S07_compress_oi,big_B_24h,0.47602969534721096,0.8713459112388837,0.09582575729932992,1.0313976732522905,1.0842898616242027,0.0,BEATUSDT
S01_fund_high,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S01_fund_high,big_B_24h,1.310459062943682,1.1031850449597729,0.05164413766331006,1.1817203028868901,1.2366303833412209,1.0,BEATUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S03_oi_surge,big_B_24h,0.9649720376208981,0.9008346720169573,0.05426072560203642,0.9899282110076454,1.0315218333188911,0.0,BEATUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S09_stall_fund,big_B_24h,1.3584477046852816,1.0261595835305253,0.13502212642704914,1.240321817321344,1.2999753904401319,1.0,BEATUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BEATUSDT
S10_thin_move,big_B_24h,1.2023527820972213,1.0750721384625785,0.05702321388287911,1.1707119194104523,1.2023527820972213,0.0,BEATUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,BERAUSDT
S06_compress_vol,big_B_24h,,,,,,,BERAUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BERAUSDT
S07_compress_oi,big_B_24h,0.0,0.5231403197158081,0.27372783433443426,0.9236234458259325,1.108348134991119,0.0,BERAUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,BERAUSDT
S01_fund_high,big_B_24h,,,,,,,BERAUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,2.468385640099345,1.379118402884479,5.072025287875367,5.925816211334379,0.0,BERAUSDT
S03_oi_surge,big_B_24h,1.4849712876580041,1.3842514959733743,0.056934374276739606,1.4747486592284738,1.5064926106675405,0.0,BERAUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.7894325581395347,1.4627720930232557,2.9023255813953486,5.804651162790697,0.0,BERAUSDT
S09_stall_fund,big_B_24h,1.108348134991119,1.1384213143872115,0.1207562912011703,1.331865008880993,1.4039076376554174,0.0,BERAUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BERAUSDT
S10_thin_move,big_B_24h,0.7916772392793707,0.7330931235726973,0.28186822883863694,1.2666835828469931,1.4250190307028674,0.0,BERAUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BIOUSDT
S06_compress_vol,big_B_24h,2.439087947882736,0.7055061889250813,0.36169862997475116,1.219543973941368,1.52442996742671,1.0,BIOUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BIOUSDT
S07_compress_oi,big_B_24h,0.0,0.09616975337366217,0.1734607027153477,0.3484411354118194,0.6968822708236388,0.0,BIOUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,BIOUSDT
S01_fund_high,big_B_24h,,,,,,,BIOUSDT
S03_oi_surge,big_A_k3.0_24h,0.7614011896893589,2.1651711830799734,0.3672254943809626,2.791804362194316,2.9199735624586904,0.0,BIOUSDT
S03_oi_surge,big_B_24h,1.3976796105844893,1.2573452695531238,0.05305236781029558,1.342868645463529,1.370365479632544,1.0,BIOUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.6014117647058822,0.6080823109463167,1.4117647058823528,2.1176470588235294,0.0,BIOUSDT
S09_stall_fund,big_B_24h,0.9146579804560261,0.921771986970684,0.11578979725705181,1.1179153094462542,1.168729641693811,0.0,BIOUSDT
S10_thin_move,big_A_k3.0_24h,0.9680672268907563,0.6324705882352941,0.2757811925304556,0.9680672268907563,0.9680672268907563,0.0,BIOUSDT
S10_thin_move,big_B_24h,0.41812936249418337,0.7007848115402512,0.08088297428127207,0.8362587249883667,0.9059469520707306,0.0,BIOUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,BREVUSDT
S06_compress_vol,big_B_24h,,,,,,,BREVUSDT
S07_compress_oi,big_A_k3.0_24h,,,,,,,BREVUSDT
S07_compress_oi,big_B_24h,,,,,,,BREVUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,BREVUSDT
S01_fund_high,big_B_24h,,,,,,,BREVUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BREVUSDT
S03_oi_surge,big_B_24h,1.3606006787529232,1.301612055777313,0.06505217013727235,1.404491023228824,1.4631577836782779,0.0,BREVUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BREVUSDT
S09_stall_fund,big_B_24h,1.2315114302943917,1.2581941779507702,0.16083014470680906,1.508601502110627,1.6420152403925223,0.0,BREVUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BREVUSDT
S10_thin_move,big_B_24h,1.1976414789661631,1.0897155564577892,0.0597019975156433,1.1861256955145654,1.2206730458693587,0.0,BREVUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,BTRUSDT
S06_compress_vol,big_B_24h,,,,,,,BTRUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,BTRUSDT
S07_compress_oi,big_B_24h,0.9008120300751881,0.869927046186896,0.1764660882238523,1.158186895810956,1.287517765843179,0.0,BTRUSDT
S01_fund_high,big_A_k3.0_24h,7.01123595505618,2.511483146067416,0.44083242864801664,3.2134831460674156,3.5070786516853922,1.0,BTRUSDT
S01_fund_high,big_B_24h,1.4075187969924812,1.1057936842105265,0.05595246709025749,1.196390977443609,1.2198496240601504,1.0,BTRUSDT
S03_oi_surge,big_A_k3.0_24h,0.8012841091492777,3.3354023389130933,0.4242307318951605,4.120889704196286,4.464297179545976,0.0,BTRUSDT
S03_oi_surge,big_B_24h,1.4982893969617923,1.3848238490102809,0.06061514587535649,1.4890974374712294,1.5351491545189504,0.0,BTRUSDT
S09_stall_fund,big_A_k3.0_24h,0.7011235955056181,2.5675146067415735,1.0595450666841908,4.206741573033708,4.907865168539326,0.0,BTRUSDT
S09_stall_fund,big_B_24h,0.8445112781954888,1.3730627368421053,0.167823994980056,1.6327218045112781,1.745323308270677,0.0,BTRUSDT
S10_thin_move,big_A_k3.0_24h,,,,,,,BTRUSDT
S10_thin_move,big_B_24h,,,,,,,BTRUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CAKEUSDT
S06_compress_vol,big_B_24h,0.8064620355411954,0.6072659127625202,0.1578428265778225,0.8640664666512808,0.9222469420724667,0.0,CAKEUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CAKEUSDT
S07_compress_oi,big_B_24h,0.0,1.3605488929012641,0.5545135623146362,2.1347524470208117,2.49054452152428,0.0,CAKEUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,CAKEUSDT
S01_fund_high,big_B_24h,,,,,,,CAKEUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CAKEUSDT
S03_oi_surge,big_B_24h,1.6442429850839908,1.9779068651285352,0.12057509245201753,2.154154053672537,2.2316683658264975,0.0,CAKEUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CAKEUSDT
S09_stall_fund,big_B_24h,1.3353754484610705,0.5572443194931079,0.16746700174249152,0.8640664666512808,0.9426179636195792,1.0,CAKEUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CAKEUSDT
S10_thin_move,big_B_24h,0.40661951371824984,0.5802460460759425,0.07890448782476493,0.7115841490069372,0.7624115882217184,0.0,CAKEUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CCUSDT
S06_compress_vol,big_B_24h,2.441654685855726,1.1964107960693058,0.27660708704079234,1.664764558537995,1.886733166343061,1.0,CCUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CCUSDT
S07_compress_oi,big_B_24h,1.0068576038725292,0.6423751512706737,0.12059860172893877,0.8478800874716035,0.901402517993248,1.0,CCUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,CCUSDT
S01_fund_high,big_B_24h,,,,,,,CCUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CCUSDT
S03_oi_surge,big_B_24h,0.9521495136961914,1.203051489994179,0.11801616475480003,1.3964859534210807,1.502280343831769,0.0,CCUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CCUSDT
S09_stall_fund,big_B_24h,0.6484279802809408,0.7401342232063882,0.14613943724819703,0.9726419704214114,1.111590823338756,0.0,CCUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CCUSDT
S10_thin_move,big_B_24h,0.8207676428140813,0.6292551928241289,0.20104619222814193,0.9575622499497616,1.0943568570854418,0.0,CCUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,COAIUSDT
S06_compress_vol,big_B_24h,,,,,,,COAIUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,COAIUSDT
S07_compress_oi,big_B_24h,0.7413127413127413,0.7405714285714285,0.24090965983122595,1.1119691119691117,1.2367567567567557,0.0,COAIUSDT
S01_fund_high,big_A_k3.0_24h,6.207239568941696,3.783164725851656,0.5435107724108044,4.72932538586034,5.024908222476611,1.0,COAIUSDT
S01_fund_high,big_B_24h,1.285467838659328,1.0119707549494783,0.030211448211817357,1.0607081245379117,1.080423888934527,1.0,COAIUSDT
S03_oi_surge,big_A_k3.0_24h,3.9247568574922833,6.1409362296895935,1.2755199624625397,8.285597810261487,9.157766000815327,0.0,COAIUSDT
S03_oi_surge,big_B_24h,1.698703187492425,1.7579716398012364,0.05691997547887165,1.8499575808992847,1.8849787904496422,0.0,COAIUSDT
S09_stall_fund,big_A_k3.0_24h,0.8456239412761152,1.4578556747600229,0.938537437303121,3.3824957651044607,3.3824957651044607,0.0,COAIUSDT
S09_stall_fund,big_B_24h,1.263454759106933,0.8483647473560517,0.08306746882016074,0.9927144535840188,1.037837837837838,1.0,COAIUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.2655584415584416,0.421655192104688,0.9350649350649352,0.9350649350649352,0.0,COAIUSDT
S10_thin_move,big_B_24h,1.322245322245322,1.1376299376299375,0.09407754329296368,1.2972972972972971,1.372141372141372,0.0,COAIUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CYBERUSDT
S06_compress_vol,big_B_24h,1.4870878274268104,1.2427268207498714,0.058147196984791795,1.3332511556240367,1.367608012326656,1.0,CYBERUSDT
S07_compress_oi,big_A_k3.0_24h,21.394285714285715,13.027175064935065,2.9997406338281043,17.504415584415586,19.44935064935065,1.0,CYBERUSDT
S07_compress_oi,big_B_24h,2.3075500770416024,1.54731721529626,0.16108163376759232,1.7831068777139654,1.887995517579493,1.0,CYBERUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,CYBERUSDT
S01_fund_high,big_B_24h,,,,,,,CYBERUSDT
S03_oi_surge,big_A_k3.0_24h,0.38898701298701294,0.22483449350649345,0.19211233321996116,0.38898701298701294,0.38898701298701294,0.0,CYBERUSDT
S03_oi_surge,big_B_24h,1.76212914974086,1.6456608040341785,0.0650488732884388,1.76212914974086,1.804084605687071,0.0,CYBERUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,CYBERUSDT
S09_stall_fund,big_B_24h,2.3075500770416024,2.127561171032357,0.07529829731711496,2.2613990755007705,2.2613990755007705,1.0,CYBERUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.7349566386554621,0.620300253816531,1.2584873949579831,1.2584873949579831,0.0,CYBERUSDT
S10_thin_move,big_B_24h,0.5429529593039064,0.42187444937913526,0.1311357854819578,0.6786911991298831,0.7465603190428713,0.0,CYBERUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,DOGEUSDT
S06_compress_vol,big_B_24h,,,,,,,DOGEUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,DOGEUSDT
S07_compress_oi,big_B_24h,0.0,0.8031479122434536,0.2590157290227568,1.1776362349610756,1.4720452937013446,0.0,DOGEUSDT
S01_fund_high,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,DOGEUSDT
S01_fund_high,big_B_24h,3.677361747723079,3.0820748854098454,0.13346054993038226,3.305911066134889,3.3802012024525268,1.0,DOGEUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.6822595419847329,0.4156729763993144,1.465648854961832,1.8320610687022902,0.0,DOGEUSDT
S03_oi_surge,big_B_24h,0.9405358097923859,1.245299752029951,0.08345103778307113,1.3804638498565664,1.4411435795205911,0.0,DOGEUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,DOGEUSDT
S09_stall_fund,big_B_24h,1.144180660104227,0.9348558193398958,0.09787236020046437,1.0839606253618992,1.144180660104227,0.0,DOGEUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,DOGEUSDT
S10_thin_move,big_B_24h,0.42584167424931757,0.6029918107370337,0.2300463133545921,0.9936305732484076,1.13557779799818,0.0,DOGEUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,EIGENUSDT
S06_compress_vol,big_B_24h,,,,,,,EIGENUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,EIGENUSDT
S07_compress_oi,big_B_24h,2.4860557768924303,1.572392611372691,0.22534638578934799,1.9587106120970665,2.109380659181456,1.0,EIGENUSDT
S01_fund_high,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,EIGENUSDT
S01_fund_high,big_B_24h,0.0,0.6260125213431986,0.18161374576621583,0.9470688673875924,1.1049136786188578,0.0,EIGENUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,EIGENUSDT
S03_oi_surge,big_B_24h,1.1095955162401243,1.0564753865892362,0.0780992100857053,1.1798230805591194,1.2500506448781148,0.0,EIGENUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,EIGENUSDT
S09_stall_fund,big_B_24h,0.3655964377782986,0.44173798921959223,0.08061794857971466,0.5849543004452777,0.609571127255683,0.0,EIGENUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,EIGENUSDT
S10_thin_move,big_B_24h,0.6313792449250617,0.6556873458546767,0.08711113413381955,0.8117733149036507,0.856871832398298,0.0,EIGENUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,ENAUSDT
S06_compress_vol,big_B_24h,,,,,,,ENAUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ENAUSDT
S07_compress_oi,big_B_24h,0.42312787638678734,0.6628063112556587,0.13864326672131008,0.8932699612609954,0.9872983782358371,0.0,ENAUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,ENAUSDT
S01_fund_high,big_B_24h,,,,,,,ENAUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ENAUSDT
S03_oi_surge,big_B_24h,0.8251880650079851,0.9660923090263978,0.06646885788652106,1.0822138557481773,1.1363245485355862,0.0,ENAUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ENAUSDT
S09_stall_fund,big_B_24h,0.9410187667560322,1.1007230945997704,0.1354869037714792,1.344312523937189,1.3895710455764072,0.0,ENAUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ENAUSDT
S10_thin_move,big_B_24h,0.7937845379438639,0.8863244514964163,0.10025312293862532,1.049844066312852,1.1266619248235488,0.0,ENAUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,ENSOUSDT
S06_compress_vol,big_B_24h,,,,,,,ENSOUSDT
S07_compress_oi,big_A_k3.0_24h,,,,,,,ENSOUSDT
S07_compress_oi,big_B_24h,,,,,,,ENSOUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,ENSOUSDT
S01_fund_high,big_B_24h,,,,,,,ENSOUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,2.7091131544379805,0.9256110018356907,4.215425032839182,4.6838055920435355,0.0,ENSOUSDT
S03_oi_surge,big_B_24h,1.3242957489263703,1.110642701432916,0.05463541534352865,1.1995432508391037,1.228332288859242,1.0,ENSOUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ENSOUSDT
S09_stall_fund,big_B_24h,1.1758951124654184,1.3349161621426568,0.09465423898914303,1.501142696764364,1.5761998316025823,0.0,ENSOUSDT
S10_thin_move,big_A_k3.0_24h,,,,,,,ENSOUSDT
S10_thin_move,big_B_24h,,,,,,,ENSOUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,ETHFIUSDT
S06_compress_vol,big_B_24h,,,,,,,ETHFIUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ETHFIUSDT
S07_compress_oi,big_B_24h,1.3721825178669598,0.8233095107201759,0.645071743744117,2.0582737768004398,2.0651346893897684,0.0,ETHFIUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,ETHFIUSDT
S01_fund_high,big_B_24h,,,,,,,ETHFIUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ETHFIUSDT
S03_oi_surge,big_B_24h,1.4082925841266167,1.4367112062729666,0.09947081934523501,1.5897456670813914,1.679118081074043,0.0,ETHFIUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ETHFIUSDT
S09_stall_fund,big_B_24h,1.3248658793198234,0.9796436844799151,0.1647025785516538,1.232598434152905,1.3726556842524307,0.0,ETHFIUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,ETHFIUSDT
S10_thin_move,big_B_24h,0.4390984057174272,0.6577694117647058,0.15143071051067608,0.8781968114348544,0.9879714128642111,0.0,ETHFIUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,FARTCOINUSDT
S06_compress_vol,big_B_24h,,,,,,,FARTCOINUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FARTCOINUSDT
S07_compress_oi,big_B_24h,2.1293121658731575,1.2906065224809478,0.1500135078335162,1.52093726133797,1.703449732698526,1.0,FARTCOINUSDT
S01_fund_high,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FARTCOINUSDT
S01_fund_high,big_B_24h,1.541216424822476,1.1600864464340843,0.08053518962006931,1.3004013584439642,1.3485643717196667,1.0,FARTCOINUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FARTCOINUSDT
S03_oi_surge,big_B_24h,1.0619357073471938,1.254644146416765,0.05448209564117737,1.3438655411561833,1.3814561856640486,0.0,FARTCOINUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FARTCOINUSDT
S09_stall_fund,big_B_24h,1.3121166859975133,1.1316694007993793,0.17337368672326425,1.4370801799020383,1.5620436738065635,0.0,FARTCOINUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FARTCOINUSDT
S10_thin_move,big_B_24h,0.8628641251646961,0.8174090942692276,0.08265075134124063,0.9442664011236297,0.9931077666989898,0.0,FARTCOINUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FFUSDT
S06_compress_vol,big_B_24h,0.0,0.36886330935251793,0.34567473289444794,1.1223021582733812,1.1223021582733812,0.0,FFUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FFUSDT
S07_compress_oi,big_B_24h,0.0,0.6571571374479365,0.36665794660675505,1.260128739113972,1.5751609238924649,0.0,FFUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,FFUSDT
S01_fund_high,big_B_24h,,,,,,,FFUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FFUSDT
S03_oi_surge,big_B_24h,2.7948380595134785,1.5343660946728996,0.2662294139906118,1.956386641659435,2.235870447610783,1.0,FFUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FFUSDT
S09_stall_fund,big_B_24h,0.5130524152106886,0.6356719424460432,0.26330087879094055,1.032517985611505,1.2826310380267214,0.0,FFUSDT
S10_thin_move,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FFUSDT
S10_thin_move,big_B_24h,0.0,0.6888894702419882,0.4101161099630487,1.30595160235448,1.95892740353172,0.0,FFUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FIOUSDT
S06_compress_vol,big_B_24h,0.0,0.4149938497685025,0.30821704307806796,1.0348973809688342,1.293621726211043,0.0,FIOUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FIOUSDT
S07_compress_oi,big_B_24h,0.0,0.243968711616782,0.2148419434422608,0.7260973560023273,0.7285176805223328,0.0,FIOUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,FIOUSDT
S01_fund_high,big_B_24h,,,,,,,FIOUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FIOUSDT
S03_oi_surge,big_B_24h,2.225467884922387,1.3680904860568595,0.2030510968604605,1.7167895112258416,1.843959104649978,1.0,FIOUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,FIOUSDT
S09_stall_fund,big_B_24h,0.0,0.1686836530203264,0.10172235621332154,0.33495562553678787,0.46893787575150303,0.0,FIOUSDT
S10_thin_move,big_A_k3.0_24h,0.0,2.6664994400895856,2.2944874925003993,6.2889137737961915,8.38521836506159,0.0,FIOUSDT
S10_thin_move,big_B_24h,1.4367458320897113,1.0825879844795976,0.14647491073498867,1.317017012748902,1.476655438536648,0.0,FIOUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,GPSUSDT
S06_compress_vol,big_B_24h,2.028718504470333,1.6787645624492007,0.18173740020233106,1.9019235979409372,2.028718504470333,0.0,GPSUSDT
S07_compress_oi,big_A_k3.0_24h,,,,,,,GPSUSDT
S07_compress_oi,big_B_24h,,,,,,,GPSUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,GPSUSDT
S01_fund_high,big_B_24h,,,,,,,GPSUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,GPSUSDT
S03_oi_surge,big_B_24h,1.5386898802021367,1.4597168671150742,0.05658134220632152,1.5484904526875005,1.5876927426289564,0.0,GPSUSDT
S09_stall_fund,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,GPSUSDT
S09_stall_fund,big_B_24h,1.3108642644269846,1.3274685451097261,0.10475471250538648,1.4981305879165538,1.5293416418314818,0.0,GPSUSDT
S10_thin_move,big_A_k3.0_24h,,,,,,,GPSUSDT
S10_thin_move,big_B_24h,,,,,,,GPSUSDT
S06_compress_vol,big_A_k3.0_24h,,,,,,,GRASSUSDT
S06_compress_vol,big_B_24h,,,,,,,GRASSUSDT
S07_compress_oi,big_A_k3.0_24h,0.0,0.6518964705882353,1.30240332941261,2.9364705882352937,5.872941176470587,0.0,GRASSUSDT
S07_compress_oi,big_B_24h,0.5876859082525605,1.019341207864066,0.1729781868012635,1.3222932935682612,1.3957540320998312,0.0,GRASSUSDT
S01_fund_high,big_A_k3.0_24h,,,,,,,GRASSUSDT
S01_fund_high,big_B_24h,,,,,,,GRASSUSDT
S03_oi_surge,big_A_k3.0_24h,0.0,1.0106409195402297,0.5629591069637384,1.9126436781609193,2.2951724137931033,0.0,GRASSUSDT
S03_oi_surge,big_B_24h,0.9091118216742196,1.4300807434841618,0.059981153986453664,1.5311356996618433,1.5694140921533895,0.0,GRASSUSDT
S09_stall_fund,big_A_k3.0_24h,4.665420560747663,0.8845637383177569,0.8719699734430177,2.799252336448598,3.7323364485981303,1.0,GRASSUSDT
S09_stall_fund,big_B_24h,1.3305318810671287,0.5921100297394524,0.08167946234280134,0.723622601983877,0.7705413577899282,1.0,GRASSUSDT
S10_thin_move,big_A_k3.0_24h,0.6838356164383561,0.5402301369863014,0.5646925547553592,1.3676712328767122,2.0515068493150683,0.0,GRASSUSDT
S10_thin_move,big_B_24h,0.34214590548950435,0.4892344302594423,0.06637188760301525,0.5987553346066327,0.6329699251555831,0.0,GRASSUSDT
S06_compress_vol,big_A_k3.0_24h,0.0,0.0,0.0,0.0,0.0,0.0,GUNUSDT
S06_compress_vol,big_B_24h,0.4554744525547445,0.18674452554744525,0.07008651937569134,0.30364963503649633,0.4554744525547445,0.0,GUNUSDT
