,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
side_switches,0.029850691795219042,0.007788252795839945,0.014941180282610489,0.01808619799475597,0.0,0.0,0.0,0.0022567835969260486,0.0,0.0,0.0
side_switch_rate,0.01785596472547546,0.0,0.0,0.0028739152766883436,0.01651278165104486,0.0,0.0,0.009267117750976439,0.0,0.012608766773274382,0.0
max_buy_run,0.0,0.008881515257917805,0.0,0.0,0.009790559744536687,0.0,0.004499150727722778,0.0,0.003926948272837016,0.0,0.008250381219506941
max_sell_run,0.011731614683372804,0.006280798568848667,0.0,0.026979133932854005,0.004224185763818333,0.0033067204466901146,0.004367387585132221,0.01165082937901385,0.002165112599784358,0.008989233874693081,0.006274025182411602
cvd_final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021395672163060375,0.0,0.004759775217832107,0.0
cvd_max,0.009039883471245957,0.008845737697316558,0.0,0.0,0.0,0.0,0.003865679045151005,0.011783373313189571,0.006654350767913986,0.009465936081236581,0.009618168947463257
cvd_min,0.01310308509039082,0.0,0.009044462988121893,0.006125886563117078,0.016656538204162352,0.0,0.0,0.0,0.0,0.0,0.0
cvd_range,0.005456616237307976,0.0,0.0,0.014600406087947881,0.0012933029466353219,0.0,0.017287790657794844,0.0,0.0006862174476265359,0.0,0.0
cvd_close_vs_range,0.0,0.0,0.020237555100903748,0.004377458569854831,0.006413069332952048,0.014898039787258455,0.029519947809457214,0.0,0.0,0.0,0.0
realized_vol,0.013502553033692521,0.003956318284418003,0.014581916148750373,0.008833023231437753,0.005031367683109078,0.0,0.0,0.0,0.01014586481640789,0.0,0.00853731489119669
return_skewness,0.0,0.028071224859602673,0.0019112322524037495,0.0,0.0095275187195627,0.0057972001016244334,0.0,0.007000040701043542,0.0,0.005019967963411975,0.0
return_kurtosis,0.0,0.016633493089908136,0.00863177156232986,0.005455381959740713,0.0,0.0,0.009987041275573816,0.0,0.007656802268810381,0.0,0.005387677882408681
return_autocorr_1,0.0,0.01222481111173046,0.012288897851215452,0.008489785951260487,0.0,0.01637081281078956,0.0,0.0,0.0,0.0,0.0
up_volatility,0.004108477807243105,0.0,0.006954416985736955,0.012270735607610384,0.003923844755374439,0.0,0.0024532508549013343,0.0,0.014709493317871303,0.0,0.014748643653629046
down_volatility,0.0,0.019196484410761272,0.0,0.0029500053999429454,0.00020657097247411826,0.0030180878002354916,0.0,0.0,0.0,0.0,0.0
vol_asymmetry,0.0,0.010130855285948037,0.0,0.005490796903844242,0.0,0.0,0.010049732311288473,0.0,0.0,0.0004652089075865007,0.0
garman_klass_vol,0.013641567033920055,0.019649729508794955,0.0,0.008368392787933665,0.0,0.0,0.01083091962322058,0.0,0.0,0.0027470432632665798,0.0
