target,is_binary,n_features,features,trade_score,n_train,n_trade,metric,period,trade_start,trade_end
tgt_tail_event_1,True,20,"realized_vol, trade_rate_std, volume_per_second_std, price_path_length, total_energy, eigen_ratio_z, roll_spread, max_trades_per_second_z, max_monotonic_run, max_drawdown, max_monotonic_run_z, vol_price_feedback_z, wave_wavelength_z, max_up_sweep_z, burstiness, atr_change_pct_14, cvd_min, turbulence, taylor_rate_r2, max_sell_run",0.16083916083916083,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_tail_event_3,True,20,"realized_vol, trade_rate_std, volume_per_second_std, price_path_length, max_trades_per_second_z, eigen_ratio_z, wave_wavelength_z, roll_spread, vol_price_feedback_z, trade_time_uniformity, monotonicity_score, burstiness, max_monotonic_run, total_energy, max_monotonic_run_z, max_sell_run, max_up_sweep_z, max_drawdown, atr_change_pct_14, path_length_over_range",0.16944601469756926,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_tail_event_5,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, max_trades_per_second_z, eigen_ratio_z, roll_spread, max_drawdown, atr_change_pct_14, total_energy, monotonicity_score, trade_time_uniformity, max_monotonic_run, max_monotonic_run_z, max_up_sweep_z, burstiness, kinetic_energy, vol_price_feedback_z, cvd_min",0.21901240756987084,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_vol_expansion_10,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, max_trades_per_second_z, roll_spread, trade_time_uniformity, max_drawdown, total_energy, burstiness, monotonicity_score, atr_change_pct_14, max_monotonic_run, kinetic_energy, max_monotonic_run_z, vol_price_feedback_z, taylor_rate_r2, max_up_sweep_z",0.296916533758639,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_vol_expansion_5,True,20,"realized_vol, trade_rate_std, volume_per_second_std, price_path_length, eigen_ratio_z, max_trades_per_second_z, wave_wavelength_z, roll_spread, burstiness, trade_time_uniformity, max_drawdown, total_energy, atr_change_pct_14, monotonicity_score, vol_price_feedback_z, max_monotonic_run, kinetic_energy, max_monotonic_run_z, taylor_rate_r2, max_sell_run",0.25628482972136224,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_adverse_selection_1,True,3,"is_swing_high, is_swing_low, trade_size_iqr",0.10591650197628444,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_alpha_1,False,4,"is_swing_low, is_swing_high, breakout_net_10, resistance_touches_20",0.19626150764962935,2160,180,R2,12,2025-11-24,2025-12-23
tgt_breakout_any_3,True,20,"trade_rate_std, burstiness, realized_vol, atr_change_pct_14, kinetic_energy, trade_time_uniformity, volume_per_second_std, max_drawup, price_path_length, taylor_rate_r2, max_drawdown, wave_wavelength_z, monotonicity_score, roll_spread, total_energy, max_monotonic_run, max_trades_per_second_z, quartile_count_ratio, eigen_ratio_z, max_sell_run_z",0.2992202729044834,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_any_5,True,20,"trade_rate_std, burstiness, atr_change_pct_14, trade_time_uniformity, max_drawup, volume_per_second_std, taylor_rate_r2, realized_vol, kinetic_energy, wave_wavelength_z, roll_spread, max_monotonic_run_z, price_path_length, max_trades_per_second_z, quartile_count_ratio, monotonicity_score, is_swing_high, vol_price_feedback_z, max_sell_run_z, max_monotonic_run",0.27024482109227876,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_down_10,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, time_to_high_pct, net_tick_direction, cvd_close_vs_range, is_swing_low, breakout_up_bps_5_z, total_energy, dist_to_support_5_bps, kinetic_energy, volume_per_second_std, golden_ratio_composite, cvd_max, wave_wavelength_z, realized_vol, trade_rate_std, max_up_sweep_z, panic_sell_ratio, taylor_price_a0",0.27537593984962405,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_down_3,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, time_to_high_pct, is_swing_low, net_tick_direction, cvd_close_vs_range, dist_to_support_5_bps, taylor_price_a0, golden_ratio_composite, trade_rate_std, total_energy, kinetic_energy, max_up_sweep_z, volume_per_second_std, burstiness, hour_sin, realized_vol, price_path_length, cvd_max",0.30687830687830686,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_down_5,True,20,"close_to_vwap, max_drawup, is_swing_low, dist_to_r1_bps, time_to_high_pct, cvd_close_vs_range, net_tick_direction, total_energy, dist_to_support_5_bps, trade_rate_std, kinetic_energy, breakout_up_bps_5_z, realized_vol, wave_wavelength_z, volume_per_second_std, price_path_length, max_up_sweep_z, monotonicity_score, burstiness, golden_ratio_composite",0.28662923319880684,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_up_10,True,20,"dist_to_r1_bps, max_drawdown, close_to_vwap, cvd_min, net_tick_direction, dist_to_resistance_5_bps, time_to_high_pct, dist_to_resistance_10_bps_z, taylor_price_a0, trade_rate_std, dist_to_resistance_10_bps, volume_per_second_std, price_path_length, realized_vol, aggression_imbalance, wave_wavelength_z, is_swing_high, dist_to_support_5_bps, fair_value_change_bps_z, atr_change_pct_14",0.3117777777777778,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_up_3,True,20,"close_to_vwap, dist_to_r1_bps, max_drawdown, net_tick_direction, dist_to_resistance_5_bps, time_to_high_pct, cvd_close_vs_range, cvd_min, dist_to_resistance_10_bps_z, is_swing_high, taylor_price_a0, dist_to_resistance_10_bps, dist_to_support_5_bps, fair_value_change_bps_z, panic_sell_ratio, aggression_imbalance, trade_rate_std, atr_change_pct_14, golden_ratio_composite, realized_vol",0.3957435344827588,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_breakout_up_5,True,20,"close_to_vwap, dist_to_r1_bps, max_drawdown, net_tick_direction, dist_to_resistance_5_bps, time_to_high_pct, cvd_min, dist_to_resistance_10_bps_z, is_swing_high, taylor_price_a0, cvd_close_vs_range, dist_to_resistance_10_bps, trade_rate_std, price_path_length, atr_change_pct_14, aggression_imbalance, fair_value_change_bps_z, realized_vol, golden_ratio_composite, panic_sell_ratio",0.3566176470588237,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_consolidation_3,True,20,"kinetic_energy, trade_rate_std, atr_change_pct_14, total_energy, realized_vol, price_path_length, wave_wavelength_z, volume_per_second_std, burstiness, monotonicity_score, max_drawup, trade_time_uniformity, max_drawdown, max_trades_per_second_z, eigen_ratio_z, vol_price_feedback_z, quartile_count_ratio, roll_spread, taylor_rate_r2, max_monotonic_run",0.3430451127819548,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_consolidation_5,True,20,"kinetic_energy, atr_change_pct_14, total_energy, trade_rate_std, realized_vol, wave_wavelength_z, price_path_length, burstiness, volume_per_second_std, monotonicity_score, max_drawup, max_drawdown, trade_time_uniformity, max_trades_per_second_z, max_up_sweep_z, quartile_count_ratio, max_monotonic_run, max_monotonic_run_z, eigen_ratio_z, vol_price_feedback_z",0.3415476738830032,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_crash_10,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, max_monotonic_run_z, eigen_ratio_z, max_monotonic_run, max_drawdown, burstiness, total_energy, roll_spread, max_up_sweep_z, atr_change_pct_14, monotonicity_score, max_sell_run, max_trades_per_second_z, path_length_over_range, kinetic_energy, max_buy_run_z",0.3187490714604071,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_crash_3,True,20,"realized_vol, trade_rate_std, burstiness, price_path_length, max_monotonic_run, volume_per_second_std, max_monotonic_run_z, max_drawdown, max_up_sweep_z, path_length_over_range, wave_wavelength_z, max_sell_run, eigen_ratio_z, trade_time_uniformity, roll_spread, quartile_count_ratio, resistance_touches_20, taylor_rate_r2, atr_change_pct_14, max_sell_run_z",0.32585858585858585,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_crash_5,True,20,"realized_vol, price_path_length, trade_rate_std, volume_per_second_std, burstiness, max_drawdown, wave_wavelength_z, max_monotonic_run, max_monotonic_run_z, path_length_over_range, eigen_ratio_z, monotonicity_score, atr_change_pct_14, roll_spread, max_up_sweep_z, max_sell_run, total_energy, quartile_count_ratio, cvd_min, trade_time_uniformity",0.28092471556523846,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_liquidation_cascade_5,True,20,"price_path_length, realized_vol, trade_rate_std, max_drawdown, burstiness, monotonicity_score, max_monotonic_run, total_energy, path_length_over_range, volume_per_second_std, max_sell_run, eigen_ratio_z, roll_spread, max_drawup, wave_wavelength_z, kinetic_energy, cvd_min, dist_to_support_20_bps, max_monotonic_run_z, side_switch_rate",0.20692567567567566,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_long_1,True,18,"is_swing_low, is_swing_high, low, golden_ratio_composite, hilbert_std_amplitude, hour_sin, burstiness, dist_to_support_20_bps, max_drawup, quartile_count_ratio, hilbert_std_amplitude_z, trade_size_iqr, total_energy, side_sequence_entropy_z, volume_per_second_std, realized_vol, resistance_touches_20, max_drawdown",0.17876160990712076,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_long_10,True,16,"low, hilbert_std_amplitude, breakout_net_10, fvg_bearish_count_10, max_sell_run, is_swing_high, support_touches_20, vol_price_feedback_z, is_swing_low, trade_size_iqr, turbulence, bos_net_z, max_up_sweep_z, golden_ratio_composite, cvd_max, dist_to_support_20_bps",0.04484919702311008,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_long_3,True,20,"low, is_swing_low, hilbert_std_amplitude, is_swing_high, hour_sin, trade_size_iqr, burstiness, max_up_sweep_z, volume_per_second_std, total_energy, monotonicity_score, quartile_count_ratio, trade_time_uniformity, dist_to_support_20_bps, max_monotonic_run_z, realized_vol, max_drawup, breakout_up_bps_5_z, panic_sell_ratio, path_length_over_range",0.11505484806455679,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_long_5,True,18,"low, breakout_up_bps_5_z, trade_size_iqr, is_swing_high, is_swing_low, hilbert_std_amplitude, bos_net_z, max_sell_run, max_monotonic_run, resistance_touches_20, dist_to_support_20_bps, breakout_net_10, support_touches_20, kinetic_energy, trade_rate_std, max_trades_per_second_z, predator_follows_prey_z, max_sell_run_z",0.06635224189171729,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_short_1,True,14,"is_swing_low, is_swing_high, golden_ratio_composite, low, hour_sin, hilbert_std_amplitude, dist_to_support_20_bps, burstiness, quartile_count_ratio, taylor_price_a0, breakout_net_10, max_drawup, aggression_imbalance, hilbert_amp_freq_corr_z",0.17602671944581894,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_short_10,True,17,"low, hilbert_std_amplitude, breakout_net_10, fvg_bearish_count_10, max_sell_run, resistance_touches_20, support_touches_20, is_swing_high, is_swing_low, vol_price_feedback_z, trade_size_iqr, turbulence, bos_net_z, golden_ratio_composite, max_up_sweep_z, dist_to_support_20_bps, cvd_max",0.04968342163070172,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_short_3,True,16,"low, is_swing_low, hilbert_std_amplitude, is_swing_high, hour_sin, trade_size_iqr, burstiness, total_energy, volume_per_second_std, max_up_sweep_z, dist_to_support_20_bps, trade_time_uniformity, monotonicity_score, max_monotonic_run_z, quartile_count_ratio, panic_sell_ratio",0.142625,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_profitable_short_5,True,17,"low, breakout_up_bps_5_z, trade_size_iqr, is_swing_high, is_swing_low, hilbert_std_amplitude, resistance_touches_20, bos_net_z, support_touches_20, max_sell_run, dist_to_support_20_bps, max_monotonic_run, dist_to_resistance_10_bps_z, trade_rate_std, vol_price_feedback_z, predator_follows_prey_z, max_sell_run_z",0.06565527791942893,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_relative_ret_1,False,4,"is_swing_low, is_swing_high, breakout_net_10, resistance_touches_20",0.19626150764962935,2160,180,R2,12,2025-11-24,2025-12-23
tgt_tail_event_1,True,20,"trade_rate_std, realized_vol, volume_per_second_std, roll_spread, max_trades_per_second_z, price_path_length, eigen_ratio_z, total_energy, max_monotonic_run, max_monotonic_run_z, max_drawdown, trade_time_uniformity, wave_wavelength_z, vol_price_feedback_z, taylor_rate_r2, burstiness, max_up_sweep_z, turbulence, max_sell_run_z, cvd_min",0.041838134430727036,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_tail_event_3,True,20,"trade_rate_std, realized_vol, volume_per_second_std, price_path_length, roll_spread, max_trades_per_second_z, eigen_ratio_z, wave_wavelength_z, trade_time_uniformity, burstiness, vol_price_feedback_z, max_monotonic_run, max_sell_run, max_up_sweep_z, max_monotonic_run_z, taylor_rate_r2, total_energy, monotonicity_score, max_drawdown, path_length_over_range",0.17666078777189886,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_tail_event_5,True,20,"trade_rate_std, realized_vol, volume_per_second_std, price_path_length, roll_spread, wave_wavelength_z, max_trades_per_second_z, eigen_ratio_z, max_drawdown, atr_change_pct_14, trade_time_uniformity, max_monotonic_run, burstiness, total_energy, max_up_sweep_z, vol_price_feedback_z, monotonicity_score, max_monotonic_run_z, cvd_min, max_sell_run",0.1713056680161943,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_vol_expansion_10,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, roll_spread, max_trades_per_second_z, burstiness, trade_time_uniformity, total_energy, max_drawdown, max_monotonic_run, monotonicity_score, atr_change_pct_14, vol_price_feedback_z, max_up_sweep_z, max_monotonic_run_z, max_sell_run, taylor_rate_r2",0.2554753608760577,2160,180,AUC_dev,12,2025-11-24,2025-12-23
tgt_vol_expansion_5,True,20,"trade_rate_std, realized_vol, volume_per_second_std, price_path_length, max_trades_per_second_z, roll_spread, eigen_ratio_z, wave_wavelength_z, burstiness, trade_time_uniformity, vol_price_feedback_z, total_energy, max_drawdown, max_monotonic_run, taylor_rate_r2, atr_change_pct_14, max_sell_run, max_monotonic_run_z, monotonicity_score, max_sell_run_z",0.1335238095238095,2160,180,AUC_dev,12,2025-11-24,2025-12-23
