,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
avg_lower_wick_5,0.0,0.0028974300511235285,0.0023984751785945946,0.004605716445189145,0.0,0.0,0.017793516656533725,0.013589759891601716,0.0,0.010265669039099645,0.0
avg_body_ratio_5,0.0,0.010513118710419711,0.012708771618122228,0.012605984504616252,0.0,0.006930035292685766,0.005423603680611677,0.0,0.0,0.0,0.0004398693551976862
engulfing_bullish,0.002807484330210386,0.010885008955861863,0.0017270942083407181,0.0,0.0056208818582133,0.0009539411382892826,0.0012678318179066839,0.009819969873805512,0.0,0.012147876849822659,0.0
engulfing_bearish,0.0005352751788698651,0.0021840991628814255,0.0004177748741196474,0.0018844155938950724,0.0,0.00201159674874285,0.00314984950869146,0.0,0.005250382515820551,0.0,0.0010590976105868677
hammer,0.0,0.00589987747212084,0.00362728734528428,0.0,0.0,0.0,0.0,0.0,0.0010022473369639684,0.0,0.001407451694253492
shooting_star,0.0031257685113750266,0.00017033065130611647,0.005245780351585072,0.0,0.007683959361684867,0.001995118700545806,0.0007779388195405801,0.0,0.0,0.0,0.0
doji,0.0,0.0,0.004896569441115828,0.0,0.0,0.0,0.0,0.004929994679852001,0.0036489065037734747,0.0007358723794208544,0.00197109141874785
inside_bar,0.005273712092251692,0.012286074616047582,0.0,0.0,0.010855438952459773,0.0012696484613599068,0.013527044108821329,0.013554190667111499,0.0,0.01335347518421326,0.0
outside_bar,0.0,0.0061982733853100935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three_soldiers,0.0,0.001827060818395898,0.0095731739670315,0.0,0.00820885182077813,0.00486124537827215,0.0,0.0,0.0,0.0,0.0
three_crows,0.0,0.0,0.0,0.0,0.0,0.0,0.004716267671178276,0.0,0.0018973700370361612,0.0,0.003115834050162025
morning_star,0.0016019735472896368,0.0012594187290666525,0.0,0.0009132649621070854,0.0027875602221316687,0.0,0.002414981520406201,0.0,0.0,0.00206676916195514,0.0
evening_star,0.0,0.005746699586750781,0.0012793765349250474,0.0,0.0,0.0,0.0,0.005850600842964848,0.0025364778858434356,0.004684333218984982,0.0015073881275879941
bullish_patterns_5,0.008073553700866931,0.0,0.0,0.018673809697387966,0.0,0.0,0.0053207382556816896,0.011076065376258715,0.009185019766901892,0.01208059355922142,0.005691135090780897
bearish_patterns_5,0.009137734970573241,0.0024899097846837748,0.0,0.01846281361003621,0.01535871404983169,0.0,0.002560934801906445,0.007111506326670014,0.015831717647597277,0.004777369218177618,0.014755661259127972
pattern_bias_5,0.0064416134870692865,0.0,0.0,0.016674234827067647,0.0,0.0,0.027895552536462365,0.0,0.0,0.0,0.0013188916956976549
gap_bps,0.0010124942482949706,0.0,0.0,0.005619912742326427,0.007421131602483033,0.007715938776533093,0.01695516695703736,0.0047011616275489665,0.00894973848009517,0.005053887175172189,0.006344985570883921
gap_up,0.01648350810402599,0.0,0.0,0.0,0.0,0.0,0.0,0.0031950424482434236,0.004627442337242549,0.0037319560017712305,0.010397043042013276
gap_down,0.006749417076902908,0.0,0.0,0.013480401184948754,0.0,0.0053760781426435145,0.0,0.002715954257684672,0.0,0.0042017998685510705,0.0
gap_abs_bps,0.0,0.002810037513832686,0.0,0.008320375202934827,0.023531912271314237,0.02909829199493652,0.026514741486757032,0.013044507697813401,0.020650811448867934,0.014889870194804367,0.019398607834467896
gap_filled,0.0,0.0031296797371496154,0.0,0.0,0.020219004694581155,0.0,0.015727198737122805,0.0057708368005648936,0.007933137325021988,0.010748256877159967,0.006767186718320772
gap_fill_pct,0.0,0.003962310832347882,0.0,0.0,0.0196096684617717,0.0,0.01630804954134879,0.010048502258669156,0.00025436279040924603,0.011499681212069124,0.002106666944729163
